run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
201,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4836,1.1806640625,0,0,0,0,138.20016956329346,1,0,0,-0.36900794496549727,1.0,5.0,1.0
202,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4655,1.136474609375,0,0,0,0,120.13403010368347,1,0,0,-0.37895057191862225,1.0,5.0,1.0
203,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,948,0.2314453125,0,0,0,0,21.65340781211853,0,0,0,-0.7061549196918611,1.0,5.0,22.67932489451477
204,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4889,1.193603515625,0,0,0,0,127.22162961959839,1,0,0,-0.3660965680123723,1.0,5.0,1.0
205,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1254,0.30615234375,0,0,0,0,28.918816328048706,0,0,0,-0.6604313219363949,1.0,5.0,12.280701754385966
206,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4873,1.189697265625,0,0,0,0,126.7397153377533,1,0,0,-0.39245412646271965,1.0,5.0,2.329160681305151
207,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4968,1.212890625,0,0,0,0,129.71176981925964,1,0,0,-0.36175696840299726,1.0,5.0,1.0
208,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,104,0.025390625,0,0,0,0,2.31756329536438,0,0,0,-0.7761917146044595,1.0,5.0,37.01923076923077
209,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,51,0.012451171875,0,0,0,0,1.1357452869415283,0,0,0,-0.7854405587682318,1.0,5.0,42.15686274509804
210,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,298,0.07275390625,0,0,0,0,6.678404092788696,0,0,0,-0.7468568252456069,1.0,5.0,25.16778523489933
211,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5157,1.259033203125,0,0,0,0,135.75347447395325,1,0,0,-0.3610142029217724,1.0,5.0,1.4252472367655613
212,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,529,0.129150390625,0,0,0,0,11.93993353843689,0,0,0,-0.6692524756839344,1.0,5.0,6.14366729678639
213,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4717,1.151611328125,0,0,0,0,121.90894865989685,1,0,0,-0.4593947838234308,1.0,5.0,9.698961204155182
214,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,34,0.00830078125,0,0,0,0,0.7591915130615234,0,0,0,-0.7816111593117203,1.0,5.0,38.23529411764706
215,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,126,0.03076171875,0,0,0,0,2.8082163333892822,0,0,0,-0.767517702615236,1.0,5.0,31.746031746031747
216,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5064,1.236328125,0,0,0,0,132.7547585964203,1,0,0,-0.3564835309029973,1.0,5.0,1.0
217,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,524,0.1279296875,0,0,0,0,11.820493459701538,0,0,0,-0.7353889230520676,1.0,5.0,25.66793893129771
218,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,307,0.074951171875,0,0,0,0,6.889888048171997,0,0,0,-0.751803130372525,1.0,5.0,28.175895765472312
219,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4938,1.20556640625,0,0,0,0,128.7654311656952,1,0,0,-0.36340491762174726,1.0,5.0,1.0
220,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4768,1.1640625,0,0,0,0,123.48443460464478,1,0,0,-0.3881138302335163,1.0,5.0,1.7197986577181208
221,42,3,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4906,1.19775390625,0,0,0,0,127.77111172676086,1,0,0,-0.36516273012174727,1.0,5.0,1.0
