run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
0,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5094,1.24365234375,0,0,0,0,145.3644516468048,1,0,0,-0.3548355816842473,1.0,5.0,1.0
1,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,48,0.01171875,0,0,0,0,1.0872728824615479,0,0,0,-0.7862402201524177,1.0,5.0,42.708333333333336
2,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,34,0.00830078125,0,0,0,0,0.7713167667388916,0,0,0,-0.7869391191743081,1.0,5.0,42.64705882352941
3,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,180,0.0439453125,0,0,0,0,4.044366836547852,0,0,0,-0.7635724102263106,1.0,5.0,31.11111111111111
4,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16017,3.910400390625,0,0,0,0,634.69091796875,1,1,0,0.9250228167532527,1.0,0.0,1.0
5,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4219,1.030029296875,0,0,0,0,107.04145932197571,1,0,0,-0.4029007672311223,1.0,5.0,1.0
6,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4970,1.21337890625,0,0,0,0,129.83729147911072,1,0,0,-0.36164710512174725,1.0,5.0,1.0
7,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4976,1.21484375,0,0,0,0,130.0315842628479,1,0,0,-0.36131751527799727,1.0,5.0,1.0
8,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4455,1.087646484375,0,0,0,0,114.01157426834106,1,0,0,-0.38993690004362225,1.0,5.0,1.0
9,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4806,1.17333984375,0,0,0,0,124.74143981933594,1,0,0,-0.3771996408605777,1.0,5.0,1.2796504369538078
10,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,740,0.1806640625,0,0,0,0,16.776060104370117,0,0,0,-0.7068562236001175,1.0,5.0,18.108108108108105
11,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4801,1.172119140625,0,0,0,0,124.56654644012451,1,0,0,-0.37093055238737227,1.0,5.0,1.0
12,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4693,1.145751953125,0,0,0,0,121.2746090888977,1,0,0,-0.37686316957487226,1.0,5.0,1.0
13,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4740,1.1572265625,0,0,0,0,122.68642354011536,1,0,0,-0.40315825319313614,1.0,5.0,2.5632911392405062
14,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,481,0.117431640625,0,0,0,0,10.81730341911316,0,0,0,-0.7295231887516376,1.0,5.0,21.62162162162162
15,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4906,1.19775390625,0,0,0,0,127.84716939926147,1,0,0,-0.3883651965866636,1.0,5.0,2.1810028536485935
16,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4349,1.061767578125,0,0,0,0,110.84850478172302,1,0,0,-0.3957596539498723,1.0,5.0,1.0
17,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4738,1.15673828125,0,0,0,0,122.6355996131897,1,0,0,-0.45160158956383617,1.0,5.0,8.368509919797383
18,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4955,1.209716796875,0,0,0,0,129.38948488235474,1,0,0,-0.3658601417148597,1.0,5.0,1.1402623612512612
19,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4870,1.18896484375,0,0,0,0,126.72229790687561,1,0,0,-0.36729403660425963,1.0,5.0,1.0061601642710472
20,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,122,0.02978515625,0,0,0,0,2.7182934284210205,0,0,0,-0.764198109467197,1.0,5.0,29.508196721311474
21,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4870,1.18896484375,0,0,0,0,126.72982859611511,1,0,0,-0.47491070255888534,1.0,5.0,16.262833675564682
22,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4823,1.177490234375,0,0,0,0,125.25126552581787,1,0,0,-0.4053572470759897,1.0,5.0,3.0789964752228904
23,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5207,1.271240234375,0,0,0,0,137.4002981185913,1,0,0,-0.3486283062936223,1.0,5.0,1.0
24,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4896,1.1953125,0,0,0,0,127.52484560012817,1,0,0,-0.36571204652799727,1.0,5.0,1.0
25,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,122,0.02978515625,0,0,0,0,2.7180445194244385,0,0,0,-0.7674485388653404,1.0,5.0,31.557377049180324
26,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4913,1.199462890625,0,0,0,0,128.01158547401428,1,0,0,-0.36477820863737226,1.0,5.0,1.0
27,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4917,1.200439453125,0,0,0,0,128.13175082206726,1,0,0,-0.3645584820748723,1.0,5.0,1.0
28,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,359,0.087646484375,0,0,0,0,8.048175811767578,0,0,0,-0.7512092373643806,1.0,5.0,29.526462395543174
29,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4814,1.17529296875,0,0,0,0,124.90104532241821,1,0,0,-0.3702164410592473,1.0,5.0,1.0
30,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,657,0.160400390625,0,0,0,0,14.864060878753662,0,0,0,-0.6907684017770981,1.0,5.0,11.643835616438357
31,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,649,0.158447265625,0,0,0,0,14.66431999206543,0,0,0,-0.7245918043626061,1.0,5.0,23.651771956856702
32,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1000,0.244140625,0,0,0,0,22.83295512199402,0,0,0,-0.6871682680555975,1.0,5.0,16.15
33,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,3150,0.76904296875,0,0,0,0,76.85813212394714,0,0,0,-0.4682992606904734,1.0,5.0,1.2857142857142858
34,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,9923,2.422607421875,0,0,0,0,317.4428298473358,1,1,0,-0.0669646487465021,1.0,5.0,7.5229265343142195
35,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,11508,2.8095703125,0,0,0,0,390.11199498176575,1,1,0,0.11919841108269787,1.0,5.0,5.700382342718109
36,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4831,1.179443359375,0,0,0,0,125.43429112434387,1,0,0,-0.36928260316862227,1.0,5.0,1.0
37,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4891,1.194091796875,0,0,0,0,127.30487656593323,1,0,0,-0.36598670473112227,1.0,5.0,1.0
38,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1613,0.393798828125,0,0,0,0,37.50933599472046,0,0,0,-0.6556184986170833,1.0,5.0,16.893986360818353
39,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,10268,2.5068359375,0,0,0,0,332.7360429763794,1,1,0,0.04341881284700278,1.0,5.0,1.0
40,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5001,1.220947265625,0,0,0,0,130.74594974517822,1,0,0,-0.35994422426237227,1.0,5.0,1.0
41,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,465,0.113525390625,0,0,0,0,10.44368028640747,0,0,0,-0.7351418455632841,1.0,5.0,23.870967741935484
42,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4813,1.175048828125,0,0,0,0,124.87389731407166,1,0,0,-0.37027137269987226,1.0,5.0,1.0
43,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4930,1.20361328125,0,0,0,0,128.58489775657654,1,0,0,-0.36384437074674725,1.0,5.0,1.0
44,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5591,1.364990234375,0,0,0,0,149.97206282615662,1,0,0,-0.34726230814646053,1.0,5.0,1.9674476837774995
45,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4691,1.145263671875,0,0,0,0,121.07960343360901,1,0,0,-0.4197918991488113,1.0,5.0,3.709230441270518
46,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5214,1.27294921875,0,0,0,0,137.56376385688782,1,0,0,-0.3482437848092473,1.0,5.0,1.0
47,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4986,1.21728515625,0,0,0,0,130.3134081363678,1,0,0,-0.36076819887174727,1.0,5.0,1.0
48,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,662,0.16162109375,0,0,0,0,14.972357273101807,0,0,0,-0.7241603787875035,1.0,5.0,23.791540785498487
49,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4904,1.197265625,0,0,0,0,127.74398255348206,1,0,0,-0.3652725934029973,1.0,5.0,1.0
50,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,178,0.04345703125,0,0,0,0,3.972710132598877,0,0,0,-0.7142798829772226,1.0,5.0,10.955056179775282
51,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4557,1.112548828125,0,0,0,0,117.02662920951843,1,0,0,-0.3843338726998723,1.0,5.0,1.0
52,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4953,1.209228515625,0,0,0,0,129.24544286727905,1,0,0,-0.36258094301237226,1.0,5.0,1.0
53,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,10,0.00244140625,0,0,0,0,0.22752857208251953,0,0,0,-0.7960419652299663,1.0,5.0,50.0
54,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,2538,0.61962890625,0,0,0,0,60.657719373703,0,0,0,-0.6128939777097355,1.0,5.0,20.0354609929078
55,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,27,0.006591796875,0,0,0,0,0.6031081676483154,0,0,0,-0.793258804119519,1.0,5.0,48.148148148148145
56,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,3181,0.776611328125,0,0,0,0,77.79889464378357,0,0,0,-0.4724933901601027,1.0,5.0,1.5718327569946557
57,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4812,1.1748046875,0,0,0,0,125.15191149711609,1,0,0,-0.3703263043404973,1.0,5.0,1.0
58,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4813,1.175048828125,0,0,0,0,125.17294406890869,1,0,0,-0.37027137269987226,1.0,5.0,1.0
59,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4749,1.159423828125,0,0,0,0,123.18818998336792,1,0,0,-0.3737869976998723,1.0,5.0,1.0
60,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5,0.001220703125,0,0,0,0,0.11724519729614258,0,0,0,-0.7963166234330913,1.0,5.0,50.0
61,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4705,1.148681640625,0,0,0,0,121.83646941184998,1,0,0,-0.37620398988737225,1.0,5.0,1.0
62,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4824,1.177734375,0,0,0,0,125.51181650161743,1,0,0,-0.3696671246529973,1.0,5.0,1.0
63,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4833,1.179931640625,0,0,0,0,125.8045904636383,1,0,0,-0.36917273988737226,1.0,5.0,1.0
64,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4793,1.170166015625,0,0,0,0,124.55679750442505,1,0,0,-0.4632326237997039,1.0,5.0,11.558522845816816
65,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4946,1.20751953125,0,0,0,0,129.37742400169373,1,0,0,-0.36296546449674727,1.0,5.0,1.0
66,42,0,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5041,1.230712890625,0,0,0,0,132.36274123191833,1,0,0,-0.36067948915591846,1.0,5.0,1.1208093632215832
