run,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
100,16384,4.0,1,0,0,0,922.5289342403412,1,1,1,0.8371245255380172,1.0,0.0,24.984741210937504
101,199,0.048583984375,0,0,0,0,7.018467664718628,0,0,0,-0.7633735421741178,1.0,5.0,31.658291457286435
102,4842,1.18212890625,0,0,0,0,180.2497570514679,1,0,0,-0.3686783551217473,1.0,5.0,1.0
103,5098,1.24462890625,0,0,0,0,191.35370993614197,1,0,0,-0.35461585512174726,1.0,5.0,1.0
104,5025,1.226806640625,0,0,0,0,187.3900032043457,1,0,0,-0.4296822805771484,1.0,5.0,7.2835820895522385
105,4941,1.206298828125,0,0,0,0,184.2944941520691,1,0,0,-0.36324012269987227,1.0,5.0,1.0
106,4947,1.207763671875,0,0,0,0,184.10437417030334,1,0,0,-0.3708514294145748,1.0,5.0,1.3442490398221145
107,908,0.2216796875,0,0,0,0,32.57555794715881,0,0,0,-0.7051276769281766,1.0,5.0,21.200440528634363
108,4997,1.219970703125,0,0,0,0,186.88700032234192,1,0,0,-0.3601639508248723,1.0,5.0,1.0
109,9293,2.268798828125,0,0,0,0,407.5980932712555,1,1,0,-0.08046881946514697,1.0,5.0,1.7970515441730335
110,5053,1.233642578125,0,0,0,0,188.83545875549316,1,0,0,-0.4057636444357083,1.0,5.0,4.294478527607362
111,202,0.04931640625,0,0,0,0,7.127259731292725,0,0,0,-0.7654687489065872,1.0,5.0,33.16831683168317
112,628,0.1533203125,0,0,0,0,22.363163471221924,0,0,0,-0.6416184657364558,1.0,5.0,3.5828025477707004
113,5143,1.255615234375,0,0,0,0,193.224267244339,1,0,0,-0.35214393129362226,1.0,5.0,1.0
114,4735,1.156005859375,0,0,0,0,175.59095525741577,1,0,0,-0.44219979868931925,1.0,5.0,6.7370644139387545
115,4958,1.21044921875,0,0,0,0,184.9343981742859,1,0,0,-0.36230628480924726,1.0,5.0,1.0
116,314,0.07666015625,0,0,0,0,11.195241451263428,0,0,0,-0.7514337177270066,1.0,5.0,28.18471337579618
117,300,0.0732421875,0,0,0,0,10.681556940078735,0,0,0,-0.7538573859143886,1.0,5.0,29.166666666666668
118,4918,1.20068359375,0,0,0,0,182.97262907028198,1,0,0,-0.3692616648890117,1.0,5.0,1.1996746644977634
119,4822,1.17724609375,0,0,0,0,178.75586223602295,1,0,0,-0.3697769879342473,1.0,5.0,1.0
120,10922,2.66650390625,0,0,0,0,509.4651389122009,1,1,0,0.11526939878450271,1.0,5.0,1.0
121,5790,1.41357421875,0,0,0,0,222.93672561645508,1,0,0,-0.3802307139146859,1.0,5.0,6.139896373056995
122,2029,0.495361328125,0,0,0,0,72.28327703475952,0,0,0,-0.6132611691210804,1.0,5.0,11.113849186791523
123,3354,0.81884765625,0,0,0,0,120.23703479766846,0,0,0,-0.5402598704802443,1.0,5.0,11.061419200954084
124,5040,1.23046875,0,0,0,0,188.7014286518097,1,0,0,-0.35780189027799725,1.0,5.0,1.0
125,45,0.010986328125,0,0,0,0,1.6076948642730713,0,0,0,-0.7845436575591853,1.0,5.0,41.11111111111111
126,4871,1.189208984375,0,0,0,0,182.83975553512573,1,0,0,-0.36708533754362227,1.0,5.0,1.0
127,1,0.000244140625,0,0,0,0,0.04493832588195801,0,0,0,-0.7965363499955913,1.0,5.0,50.0
128,11388,2.7802734375,0,0,0,0,541.9189376831055,1,1,0,0.16646568784700277,1.0,5.0,1.0
129,4824,1.177734375,0,0,0,0,180.0575590133667,1,0,0,-0.4814166495127564,1.0,5.0,17.692786069651742
130,4709,1.149658203125,0,0,0,0,174.35788917541504,1,0,0,-0.3759842633248723,1.0,5.0,1.0
131,1684,0.4111328125,0,0,0,0,60.21819496154785,0,0,0,-0.6456397281388566,1.0,5.0,14.84560570071259
132,121,0.029541015625,0,0,0,0,4.285220623016357,0,0,0,-0.7542309032738715,1.0,5.0,23.96694214876033
133,5029,1.227783203125,0,0,0,0,188.22280740737915,1,0,0,-0.3584061383248723,1.0,5.0,1.0
134,163,0.039794921875,0,0,0,0,5.724480867385864,0,0,0,-0.7661865698776358,1.0,5.0,32.20858895705521
135,5145,1.256103515625,0,0,0,0,193.07042026519775,1,0,0,-0.3605267421034685,1.0,5.0,1.370262390670554
136,151,0.036865234375,0,0,0,0,5.391077518463135,0,0,0,-0.7651883378371396,1.0,5.0,31.125827814569536
137,4725,1.153564453125,0,0,0,0,175.6437063217163,1,0,0,-0.37510535707487225,1.0,5.0,1.0
138,4845,1.182861328125,0,0,0,0,180.50647139549255,1,0,0,-0.36851356019987225,1.0,5.0,1.0
139,254,0.06201171875,0,0,0,0,9.088089227676392,0,0,0,-0.7566553976042212,1.0,5.0,29.330708661417322
140,726,0.17724609375,0,0,0,0,26.16948390007019,0,0,0,-0.7021194446961921,1.0,5.0,16.115702479338843
141,5195,1.268310546875,0,0,0,0,196.33993291854858,1,0,0,-0.34928748598112225,1.0,5.0,1.0
142,5092,1.2431640625,0,0,0,0,190.69637823104858,1,0,0,-0.3549454449654973,1.0,5.0,1.0
143,4736,1.15625,0,0,0,0,175.84767150878906,1,0,0,-0.3776415213036415,1.0,5.0,1.1296452702702704
144,5174,1.26318359375,0,0,0,0,194.24436354637146,1,0,0,-0.3504410504342473,1.0,5.0,1.0
145,595,0.145263671875,0,0,0,0,21.35788083076477,0,0,0,-0.7375014347108498,1.0,5.0,29.07563025210084
146,4985,1.217041015625,0,0,0,0,186.36504364013672,1,0,0,-0.36082313051237225,1.0,5.0,1.0
147,4988,1.2177734375,0,0,0,0,186.4290590286255,1,0,0,-0.36065833559049726,1.0,5.0,1.0
148,555,0.135498046875,0,0,0,0,19.84534192085266,0,0,0,-0.6980368420317177,1.0,5.0,12.072072072072073
149,4437,1.083251953125,0,0,0,0,162.99504351615906,1,0,0,-0.4524701311956749,1.0,5.0,5.848546315077755
150,4809,1.174072265625,0,0,0,0,179.0984344482422,1,0,0,-0.3732272827250691,1.0,5.0,1.1124974007070076
151,8703,2.124755859375,0,0,0,0,373.73788475990295,1,1,0,-0.1322441605717704,1.0,5.0,1.1547742157876595
152,321,0.078369140625,0,0,0,0,11.689458847045898,0,0,0,-0.7505272135832233,1.0,5.0,27.881619937694705
153,5258,1.28369140625,0,0,0,0,199.1382393836975,1,0,0,-0.34582679262174726,1.0,5.0,1.0
154,4904,1.197265625,0,0,0,0,183.6470823287964,1,0,0,-0.3652725934029973,1.0,5.0,1.0
155,5104,1.24609375,0,0,0,0,191.75308752059937,1,0,0,-0.3542862652779973,1.0,5.0,1.0
156,825,0.201416015625,0,0,0,0,29.57832431793213,0,0,0,-0.7103908206469389,1.0,5.0,21.515151515151516
157,4850,1.18408203125,0,0,0,0,181.37925696372986,1,0,0,-0.36823890199674725,1.0,5.0,1.0
158,4870,1.18896484375,0,0,0,0,181.92160964012146,1,0,0,-0.36714026918424725,1.0,5.0,1.0
159,5209,1.271728515625,0,0,0,0,197.24101328849792,1,0,0,-0.3485184430123723,1.0,5.0,1.0
160,5123,1.250732421875,0,0,0,0,192.74622774124146,1,0,0,-0.3552840542268631,1.0,5.0,1.0833495998438414
161,4836,1.1806640625,0,0,0,0,180.96214532852173,1,0,0,-0.38488173176202517,1.0,5.0,1.7473118279569892
162,1221,0.298095703125,0,0,0,0,43.70725393295288,0,0,0,-0.6690250182509925,1.0,5.0,14.20966420966421
163,4872,1.189453125,0,0,0,0,181.76432847976685,1,0,0,-0.3670304059029973,1.0,5.0,1.0
164,31,0.007568359375,0,0,0,0,1.1303565502166748,0,0,0,-0.7916213996297576,1.0,5.0,46.7741935483871
165,5189,1.266845703125,0,0,0,0,194.78624558448792,1,0,0,-0.3496170758248723,1.0,5.0,1.0
166,5174,1.26318359375,0,0,0,0,194.29003429412842,1,0,0,-0.3504410504342473,1.0,5.0,1.0
167,3466,0.84619140625,0,0,0,0,124.22474360466003,0,0,0,-0.5305271478847383,1.0,5.0,10.22792844777842
168,457,0.111572265625,0,0,0,0,16.231866359710693,0,0,0,-0.7323606823007126,1.0,5.0,22.319474835886215
169,4773,1.165283203125,0,0,0,0,177.27541828155518,1,0,0,-0.37246863832487226,1.0,5.0,1.0
170,4916,1.2001953125,0,0,0,0,183.42217993736267,1,0,0,-0.36461341371549727,1.0,5.0,1.0
171,4884,1.1923828125,0,0,0,0,181.33140969276428,1,0,0,-0.3663712262154973,1.0,5.0,1.0
172,4828,1.1787109375,0,0,0,0,179.47584772109985,1,0,0,-0.36944739809049726,1.0,5.0,1.0
173,4918,1.20068359375,0,0,0,0,183.74202632904053,1,0,0,-0.3666527073669946,1.0,5.0,1.087840585603904
174,4966,1.21240234375,0,0,0,0,186.09735321998596,1,0,0,-0.36186683168424727,1.0,5.0,1.0
175,5199,1.269287109375,0,0,0,0,196.9078278541565,1,0,0,-0.3490677594186223,1.0,5.0,1.0
176,4775,1.165771484375,0,0,0,0,177.14879822731018,1,0,0,-0.37235877504362225,1.0,5.0,1.0
177,4898,1.19580078125,0,0,0,0,182.46765685081482,1,0,0,-0.36560218324674726,1.0,5.0,1.0
178,4905,1.197509765625,0,0,0,0,182.67694878578186,1,0,0,-0.36521766176237225,1.0,5.0,1.0
179,5230,1.27685546875,0,0,0,0,198.13125824928284,1,0,0,-0.34736487855924725,1.0,5.0,1.0
180,910,0.22216796875,0,0,0,0,32.563169717788696,0,0,0,-0.6802483380146301,1.0,5.0,12.527472527472527
181,4960,1.2109375,0,0,0,0,185.2101218700409,1,0,0,-0.36219642152799725,1.0,5.0,1.0
182,5007,1.222412109375,0,0,0,0,187.37755155563354,1,0,0,-0.3964196302794592,1.0,5.0,3.1755542240862793
183,5382,1.31396484375,0,0,0,0,203.3655560016632,1,0,0,-0.3390152691842473,1.0,5.0,1.0
184,4333,1.057861328125,0,0,0,0,157.88706398010254,1,0,0,-0.39759292942213614,1.0,5.0,1.0385414262635586
185,4890,1.19384765625,0,0,0,0,181.95099592208862,1,0,0,-0.36604163637174725,1.0,5.0,1.0
186,4876,1.1904296875,0,0,0,0,182.16621828079224,1,0,0,-0.36681067934049727,1.0,5.0,1.0
187,16384,4.0,1,0,0,0,923.2812340259552,1,1,1,0.8555964939863062,1.0,0.0,16.9586181640625
188,4494,1.09716796875,0,0,0,0,165.72754049301147,1,0,0,-0.3877945660592473,1.0,5.0,1.0
189,345,0.084228515625,0,0,0,0,12.32065224647522,0,0,0,-0.7470599999407994,1.0,5.0,26.666666666666668
190,4794,1.17041015625,0,0,0,0,178.29847121238708,1,0,0,-0.3713150738717473,1.0,5.0,1.0
191,4938,1.20556640625,0,0,0,0,185.62215495109558,1,0,0,-0.36340491762174726,1.0,5.0,1.0
192,4681,1.142822265625,0,0,0,0,173.78682398796082,1,0,0,-0.37752234926237227,1.0,5.0,1.0
193,4859,1.186279296875,0,0,0,0,181.4909794330597,1,0,0,-0.3677445172311223,1.0,5.0,1.0
194,644,0.1572265625,0,0,0,0,23.220623016357422,0,0,0,-0.7185582843975744,1.0,5.0,20.72981366459627
195,4429,1.081298828125,0,0,0,0,164.1116919517517,1,0,0,-0.3913651226998723,1.0,5.0,1.0
196,1422,0.34716796875,0,0,0,0,51.42068386077881,0,0,0,-0.6727727660448883,1.0,5.0,19.444444444444443
197,4932,1.2041015625,0,0,0,0,184.97555923461914,1,0,0,-0.3637345074654973,1.0,5.0,1.0
198,298,0.07275390625,0,0,0,0,10.699851512908936,0,0,0,-0.7341498426614483,1.0,5.0,19.295302013422816
199,5027,1.227294921875,0,0,0,0,187.93736028671265,1,0,0,-0.3585160016061223,1.0,5.0,1.0
200,4874,1.18994140625,0,0,0,0,181.77007007598877,1,0,0,-0.38492735884011225,1.0,5.0,1.8670496512105046
201,4836,1.1806640625,0,0,0,0,179.88679432868958,1,0,0,-0.36900794496549727,1.0,5.0,1.0
202,4655,1.136474609375,0,0,0,0,172.66241264343262,1,0,0,-0.387765890221493,1.0,5.0,1.3856068743286787
203,267,0.065185546875,0,0,0,0,9.525330066680908,0,0,0,-0.7572736636265469,1.0,5.0,30.1498127340824
204,4889,1.193603515625,0,0,0,0,182.35053753852844,1,0,0,-0.3660965680123723,1.0,5.0,1.0
205,659,0.160888671875,0,0,0,0,23.510172605514526,0,0,0,-0.7105727368417306,1.0,5.0,17.830045523520486
206,8587,2.096435546875,0,0,0,0,367.83014607429504,1,1,0,-0.14959054666269223,1.0,5.0,1.3625247467101431
207,4733,1.155517578125,0,0,0,0,176.10300040245056,1,0,0,-0.37466590394987226,1.0,5.0,1.0
208,1197,0.292236328125,0,0,0,0,42.71110725402832,0,0,0,-0.6814775682715695,1.0,5.0,18.003341687552215
209,147,0.035888671875,0,0,0,0,5.143664121627808,0,0,0,-0.7720833456201204,1.0,5.0,35.714285714285715
210,5035,1.229248046875,0,0,0,0,188.47784852981567,1,0,0,-0.35807654848112225,1.0,5.0,1.0
211,4515,1.102294921875,0,0,0,0,166.0736334323883,1,0,0,-0.38664100160612225,1.0,5.0,1.0
212,5108,1.2470703125,0,0,0,0,191.39149951934814,1,0,0,-0.35406653871549726,1.0,5.0,1.0
213,4717,1.151611328125,0,0,0,0,174.5989248752594,1,0,0,-0.45585426287873243,1.0,5.0,8.967564129743481
214,34,0.00830078125,0,0,0,0,1.212942123413086,0,0,0,-0.7816111593117203,1.0,5.0,38.23529411764706
215,111,0.027099609375,0,0,0,0,3.9481019973754883,0,0,0,-0.773265871113511,1.0,5.0,35.13513513513514
216,5064,1.236328125,0,0,0,0,189.0803039073944,1,0,0,-0.3564835309029973,1.0,5.0,1.0
217,236,0.0576171875,0,0,0,0,8.433196544647217,0,0,0,-0.7652614807608769,1.0,5.0,34.32203389830509
218,7261,1.772705078125,0,0,0,0,294.92107820510864,1,0,0,-0.297577614455463,1.0,5.0,5.880732681448836
219,4938,1.20556640625,0,0,0,0,184.25809502601624,1,0,0,-0.36340491762174726,1.0,5.0,1.0
220,4858,1.18603515625,0,0,0,0,180.67387223243713,1,0,0,-0.3690295607257505,1.0,5.0,1.0498147385755456
221,4906,1.19775390625,0,0,0,0,182.94849514961243,1,0,0,-0.36516273012174727,1.0,5.0,1.0
222,4916,1.2001953125,0,0,0,0,183.4598343372345,1,0,0,-0.36461341371549727,1.0,5.0,1.0
223,4791,1.169677734375,0,0,0,0,178.26322889328003,1,0,0,-0.37147986879362227,1.0,5.0,1.0
224,16384,4.0,1,0,0,0,923.4919152259827,1,1,1,0.8434311088092767,1.0,0.0,21.905517578125
225,8132,1.9853515625,0,0,0,0,340.77588534355164,1,0,0,-0.19069866985998823,1.0,5.0,1.1128873585833745
226,1810,0.44189453125,0,0,0,0,64.74533915519714,0,0,0,-0.6281365492191806,1.0,5.0,11.823204419889503
227,266,0.06494140625,0,0,0,0,9.423420667648315,0,0,0,-0.7647725509934145,1.0,5.0,35.150375939849624
228,4811,1.174560546875,0,0,0,0,178.1932361125946,1,0,0,-0.37038123598112227,1.0,5.0,1.0
229,16384,4.0,1,0,0,0,923.4211428165436,1,1,1,0.8589250978406875,1.0,0.0,15.802001953125
230,283,0.069091796875,0,0,0,0,10.146803140640259,0,0,0,-0.7517476676296538,1.0,5.0,27.385159010600706
231,128,0.03125,0,0,0,0,4.504934310913086,0,0,0,-0.7654184994959419,1.0,5.0,30.46875
232,4798,1.17138671875,0,0,0,0,178.58061528205872,1,0,0,-0.37109534730924726,1.0,5.0,1.0
233,2013,0.491455078125,0,0,0,0,71.53622364997864,0,0,0,-0.6235131377631924,1.0,5.0,13.611525086934922
234,4762,1.16259765625,0,0,0,0,176.4119167327881,1,0,0,-0.3877057402128242,1.0,5.0,1.6799664006719865
235,778,0.18994140625,0,0,0,0,28.19497513771057,0,0,0,-0.7145494078027483,1.0,5.0,22.236503856041132
236,5214,1.27294921875,0,0,0,0,196.78378772735596,1,0,0,-0.3482437848092473,1.0,5.0,1.0
237,5015,1.224365234375,0,0,0,0,188.75076532363892,1,0,0,-0.35917518129362225,1.0,5.0,1.0
238,4840,1.181640625,0,0,0,0,180.89840745925903,1,0,0,-0.36878821840299725,1.0,5.0,1.0
239,4852,1.1845703125,0,0,0,0,181.45821452140808,1,0,0,-0.3681290387154973,1.0,5.0,1.0
240,6489,1.584228515625,0,0,0,0,256.61334347724915,1,0,0,-0.33697305014523293,1.0,5.0,5.478502080443827
241,4894,1.19482421875,0,0,0,0,182.84889006614685,1,0,0,-0.37163153600214943,1.0,5.0,1.246424192889252
242,70,0.01708984375,0,0,0,0,2.501488447189331,0,0,0,-0.7576667643321757,1.0,5.0,24.28571428571429
243,4821,1.177001953125,0,0,0,0,179.91193008422852,1,0,0,-0.36983191957487227,1.0,5.0,1.0
244,4847,1.183349609375,0,0,0,0,180.92922496795654,1,0,0,-0.36994259244671523,1.0,5.0,1.0625128945739633
245,4805,1.173095703125,0,0,0,0,179.73603510856628,1,0,0,-0.37071082582487225,1.0,5.0,1.0
246,990,0.24169921875,0,0,0,0,35.70293474197388,0,0,0,-0.5853152697653455,1.0,5.0,1.2121212121212122
247,4882,1.19189453125,0,0,0,0,182.25850415229797,1,0,0,-0.3664810894967473,1.0,5.0,1.0
248,4921,1.201416015625,0,0,0,0,184.13344025611877,1,0,0,-0.4320440739597083,1.0,5.0,6.7465962202804315
249,4848,1.18359375,0,0,0,0,181.36720514297485,1,0,0,-0.3701317742979415,1.0,5.0,1.0726072607260726
250,210,0.05126953125,0,0,0,0,7.569181203842163,0,0,0,-0.7631452247709624,1.0,5.0,31.9047619047619
251,359,0.087646484375,0,0,0,0,12.878551959991455,0,0,0,-0.7451538500597182,1.0,5.0,26.04456824512535
252,4921,1.201416015625,0,0,0,0,184.19242334365845,1,0,0,-0.3647384945235712,1.0,5.0,1.016053647632595
253,5346,1.30517578125,0,0,0,0,202.9390242099762,1,0,0,-0.34099280824674727,1.0,5.0,1.0
254,4801,1.172119140625,0,0,0,0,178.98456954956055,1,0,0,-0.37093055238737227,1.0,5.0,1.0
255,4721,1.152587890625,0,0,0,0,175.1945776939392,1,0,0,-0.3762641030001239,1.0,5.0,1.0379156958271551
256,125,0.030517578125,0,0,0,0,4.410647630691528,0,0,0,-0.7768218357370694,1.0,5.0,38.400000000000006
257,7675,1.873779296875,0,0,0,0,316.5573468208313,1,0,0,-0.21520874366979864,1.0,5.0,1.0879478827361564
258,4850,1.18408203125,0,0,0,0,181.15350317955017,1,0,0,-0.36823890199674725,1.0,5.0,1.0
259,5380,1.3134765625,0,0,0,0,204.7039110660553,1,0,0,-0.33912513246549725,1.0,5.0,1.0
260,3423,0.835693359375,0,0,0,0,123.53420281410217,0,0,0,-0.5388773097538495,1.0,5.0,11.656441717791411
261,83,0.020263671875,0,0,0,0,2.9456350803375244,0,0,0,-0.7864122746699467,1.0,5.0,44.57831325301204
262,40,0.009765625,0,0,0,0,1.4465177059173584,0,0,0,-0.7819332264300171,1.0,5.0,38.75
263,347,0.084716796875,0,0,0,0,12.42478895187378,0,0,0,-0.7411392628640829,1.0,5.0,23.631123919308358
264,4870,1.18896484375,0,0,0,0,181.7352750301361,1,0,0,-0.36714026918424725,1.0,5.0,1.0
265,16384,4.0,1,0,0,0,924.0576884746552,1,1,1,0.8444132894947122,1.0,0.0,21.4599609375
266,4817,1.176025390625,0,0,0,0,180.05043697357178,1,0,0,-0.45235486010358417,1.0,5.0,9.373053767905335
267,1576,0.384765625,0,0,0,0,56.763988733291626,0,0,0,-0.661035580125768,1.0,5.0,18.14720812182741
268,5284,1.2900390625,0,0,0,0,200.00103330612183,1,0,0,-0.34767633126148356,1.0,5.0,1.1355034065102196
269,11,0.002685546875,0,0,0,0,0.39232587814331055,0,0,0,-0.7913194678233917,1.0,5.0,45.45454545454545
270,4800,1.171875,0,0,0,0,179.07485365867615,1,0,0,-0.4015755610832969,1.0,5.0,2.6875
271,4923,1.201904296875,0,0,0,0,184.30393028259277,1,0,0,-0.3797241108395968,1.0,5.0,1.7265894779605933
272,4779,1.166748046875,0,0,0,0,178.11467814445496,1,0,0,-0.4640947361873019,1.0,5.0,11.581920903954801
273,42,0.01025390625,0,0,0,0,1.5299208164215088,0,0,0,-0.7628362096903794,1.0,5.0,26.19047619047619
274,4876,1.1904296875,0,0,0,0,182.47405815124512,1,0,0,-0.3691837345644391,1.0,5.0,1.0972108285479902
275,54,0.01318359375,0,0,0,0,1.9320282936096191,0,0,0,-0.7857780534690473,1.0,5.0,42.59259259259259
276,325,0.079345703125,0,0,0,0,11.609529972076416,0,0,0,-0.7518209835752873,1.0,5.0,28.769230769230766
277,4134,1.00927734375,0,0,0,0,151.1787145137787,1,0,0,-0.4075699566842473,1.0,5.0,1.0
278,757,0.184814453125,0,0,0,0,27.074592113494873,0,0,0,-0.6343564073710838,1.0,5.0,3.5667107001321003
279,594,0.14501953125,0,0,0,0,21.313672304153442,0,0,0,-0.7097490118665886,1.0,5.0,16.245791245791246
280,694,0.16943359375,0,0,0,0,24.876029014587402,0,0,0,-0.7187522899255014,1.0,5.0,22.046109510086456
281,4944,1.20703125,0,0,0,0,185.05138301849365,1,0,0,-0.3630753277779973,1.0,5.0,1.0
282,4747,1.158935546875,0,0,0,0,177.13289546966553,1,0,0,-0.3738968609811223,1.0,5.0,1.0
283,960,0.234375,0,0,0,0,34.50457143783569,0,0,0,-0.7042211678199669,1.0,5.0,22.083333333333332
284,4845,1.182861328125,0,0,0,0,181.39449000358582,1,0,0,-0.38062139504459563,1.0,5.0,1.5479876160990713
285,485,0.118408203125,0,0,0,0,17.57891082763672,0,0,0,-0.7375353144810073,1.0,5.0,25.670103092783506
286,5215,1.273193359375,0,0,0,0,196.76379871368408,1,0,0,-0.3566980347666572,1.0,5.0,1.3710450623202302
287,8312,2.029296875,0,0,0,0,352.81364727020264,1,1,0,-0.17147376527799726,1.0,5.0,1.0
288,19,0.004638671875,0,0,0,0,0.6738758087158203,0,0,0,-0.7928986559875872,1.0,5.0,47.368421052631575
289,189,0.046142578125,0,0,0,0,6.716586589813232,0,0,0,-0.7671884127145838,1.0,5.0,33.86243386243386
290,450,0.10986328125,0,0,0,0,16.30254292488098,0,0,0,-0.7408889496833378,1.0,5.0,26.444444444444446
291,1289,0.314697265625,0,0,0,0,46.62829303741455,0,0,0,-0.6800523155626379,1.0,5.0,19.433669511249033
292,4977,1.215087890625,0,0,0,0,187.110102891922,1,0,0,-0.3612625836373723,1.0,5.0,1.0
293,8186,1.99853515625,0,0,0,0,345.35387992858887,1,0,0,-0.2348545261602663,1.0,5.0,4.422184216955778
294,4773,1.165283203125,0,0,0,0,177.4977822303772,1,0,0,-0.37246863832487226,1.0,5.0,1.0
295,1496,0.365234375,0,0,0,0,53.544975996017456,0,0,0,-0.6468300686068487,1.0,5.0,12.199197860962567
296,4849,1.183837890625,0,0,0,0,181.77494716644287,1,0,0,-0.3682938336373723,1.0,5.0,1.0
297,4573,1.116455078125,0,0,0,0,168.64286613464355,1,0,0,-0.38345496644987226,1.0,5.0,1.0
298,4749,1.159423828125,0,0,0,0,176.0863916873932,1,0,0,-0.3737869976998723,1.0,5.0,1.0
299,4841,1.181884765625,0,0,0,0,180.76815462112427,1,0,0,-0.36877974317411777,1.0,5.0,1.0018591200165257
300,284,0.0693359375,0,0,0,0,10.17591142654419,0,0,0,-0.7539520238697649,1.0,5.0,28.69718309859155
301,79,0.019287109375,0,0,0,0,2.803008794784546,0,0,0,-0.7736803292543991,1.0,5.0,34.177215189873415
302,280,0.068359375,0,0,0,0,9.959996461868286,0,0,0,-0.7568912447979956,1.0,5.0,30.357142857142858
303,5422,1.32373046875,0,0,0,0,206.0685875415802,1,0,0,-0.3368180035592473,1.0,5.0,1.0
304,4813,1.175048828125,0,0,0,0,178.93627309799194,1,0,0,-0.39249380877733475,1.0,5.0,2.119260336588406
305,4929,1.203369140625,0,0,0,0,183.88045835494995,1,0,0,-0.3638993023873723,1.0,5.0,1.0
306,4855,1.185302734375,0,0,0,0,180.96536135673523,1,0,0,-0.3751244350411051,1.0,5.0,1.3079299691040165
307,5190,1.26708984375,0,0,0,0,194.73421597480774,1,0,0,-0.34956214418424725,1.0,5.0,1.0
308,4838,1.18115234375,0,0,0,0,180.01322603225708,1,0,0,-0.36889808168424726,1.0,5.0,1.0
309,206,0.05029296875,0,0,0,0,7.3856213092803955,0,0,0,-0.7624539727168231,1.0,5.0,31.310679611650485
310,4720,1.15234375,0,0,0,0,174.8912444114685,1,0,0,-0.37538001527799725,1.0,5.0,1.0
311,4828,1.1787109375,0,0,0,0,179.29747247695923,1,0,0,-0.36944739809049726,1.0,5.0,1.0
312,4985,1.217041015625,0,0,0,0,187.1863751411438,1,0,0,-0.36082313051237225,1.0,5.0,1.0
313,1203,0.293701171875,0,0,0,0,43.59291100502014,0,0,0,-0.6927870131626533,1.0,5.0,22.984206151288447
314,1112,0.271484375,0,0,0,0,40.120808601379395,0,0,0,-0.6825423977808172,1.0,5.0,16.681654676258994
315,480,0.1171875,0,0,0,0,17.377813816070557,0,0,0,-0.727565584704644,1.0,5.0,20.729166666666668
316,7545,1.842041015625,0,0,0,0,310.24247097969055,1,0,0,-0.2817161861463142,1.0,5.0,5.844930417495029
317,4853,1.184814453125,0,0,0,0,181.38702821731567,1,0,0,-0.36807410707487226,1.0,5.0,1.0
318,16,0.00390625,0,0,0,0,0.5707194805145264,0,0,0,-0.7891756659860432,1.0,5.0,43.75
319,4871,1.189208984375,0,0,0,0,181.84467935562134,1,0,0,-0.36708533754362227,1.0,5.0,1.0
320,5131,1.252685546875,0,0,0,0,194.07374453544617,1,0,0,-0.3536198304398253,1.0,5.0,1.032937049308127
321,5351,1.306396484375,0,0,0,0,202.83323431015015,1,0,0,-0.34986769951541685,1.0,5.0,1.4016071762287423
322,222,0.05419921875,0,0,0,0,8.083745002746582,0,0,0,-0.7690042011647804,1.0,5.0,36.486486486486484
323,5044,1.2314453125,0,0,0,0,189.47873854637146,1,0,0,-0.3575821637154973,1.0,5.0,1.0
324,4732,1.1552734375,0,0,0,0,176.4566924571991,1,0,0,-0.3883597689379576,1.0,5.0,1.6272189349112427
325,29,0.007080078125,0,0,0,0,1.0285470485687256,0,0,0,-0.7877338810014934,1.0,5.0,43.10344827586207
326,5176,1.263671875,0,0,0,0,194.92909479141235,1,0,0,-0.35033118715299727,1.0,5.0,1.0
327,4788,1.1689453125,0,0,0,0,177.96009254455566,1,0,0,-0.37164466371549726,1.0,5.0,1.0
328,573,0.139892578125,0,0,0,0,20.47461175918579,0,0,0,-0.7271388023015921,1.0,5.0,22.862129144851657
329,5196,1.2685546875,0,0,0,0,195.07869458198547,1,0,0,-0.35428069781091853,1.0,5.0,1.2124711316397228
330,112,0.02734375,0,0,0,0,3.954495906829834,0,0,0,-0.7740059530419954,1.0,5.0,35.714285714285715
331,4810,1.17431640625,0,0,0,0,180.25286412239075,1,0,0,-0.37043616762174725,1.0,5.0,1.0
332,5134,1.25341796875,0,0,0,0,195.01847457885742,1,0,0,-0.3526383160592473,1.0,5.0,1.0
333,4809,1.174072265625,0,0,0,0,179.44049191474915,1,0,0,-0.3704910992623723,1.0,5.0,1.0
334,4800,1.171875,0,0,0,0,179.54181742668152,1,0,0,-0.3759400291602088,1.0,5.0,1.2083333333333333
335,2506,0.61181640625,0,0,0,0,90.67106103897095,0,0,0,-0.594111422158321,1.0,5.0,12.948922585794095
336,2967,0.724365234375,0,0,0,0,107.76520442962646,0,0,0,-0.4716751812936223,1.0,5.0,1.0
337,73,0.017822265625,0,0,0,0,2.642956256866455,0,0,0,-0.7868981815946852,1.0,5.0,44.52054794520548
338,4887,1.193115234375,0,0,0,0,183.16080594062805,1,0,0,-0.3662064312936223,1.0,5.0,1.0
339,4866,1.18798828125,0,0,0,0,182.0727550983429,1,0,0,-0.36735999574674727,1.0,5.0,1.0
