prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
a1071601f38a721093ad7273c7270a09,TRIAL,1,4906,4935,1,0,0,1.1978,0,1,0,0,0,123.8452,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596162,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,2,1,30,0,0,0,0.0002,0,0,0,0,0,0.0254,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596163,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,3,218,247,0,0,0,0.0532,0,0,0,0,0,4.7278,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596164,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,4,467,496,0,0,0,0.1140,0,0,0,0,0,10.1975,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596165,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,5,246,275,0,0,0,0.0601,0,0,0,0,0,5.3387,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596166,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,6,1992,2021,0,0,0,0.4863,0,0,0,0,0,45.4187,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596167,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,7,34,63,0,0,0,0.0083,0,0,0,0,0,0.7356,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596168,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,8,77,106,0,0,0,0.0188,0,0,0,0,0,1.6635,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596169,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,9,197,226,0,0,0,0.0481,0,0,0,0,0,4.2690,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596170,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,10,584,613,0,0,0,0.1426,0,0,0,0,0,12.8042,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596171,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,11,414,443,0,0,0,0.1011,0,0,0,0,0,9.0284,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596172,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,12,590,619,0,0,0,0.1440,0,0,0,0,0,12.9348,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596173,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,13,3646,3675,0,0,0,0.8901,0,0,0,0,0,87.5905,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596174,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,14,315,344,0,0,0,0.0769,0,0,0,0,0,6.8522,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596175,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,15,5319,5348,1,0,0,1.2986,0,1,0,0,0,136.0110,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596176,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,16,173,202,0,0,0,0.0422,0,0,0,0,0,3.7492,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596177,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,17,72,101,0,0,0,0.0176,0,0,0,0,0,1.5558,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596178,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,18,92,121,0,0,0,0.0225,0,0,0,0,0,1.9880,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596179,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,19,68,97,0,0,0,0.0166,0,0,0,0,0,1.4677,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596180,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,20,55,84,0,0,0,0.0134,0,0,0,0,0,1.1881,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596181,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,21,661,690,0,0,0,0.1614,0,0,0,0,0,14.5263,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596182,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,22,13,42,0,0,0,0.0032,0,0,0,0,0,0.2831,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596183,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,23,15,44,0,0,0,0.0037,0,0,0,0,0,0.3262,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596184,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,24,1,30,0,0,0,0.0002,0,0,0,0,0,0.0249,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596185,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,25,40,69,0,0,0,0.0098,0,0,0,0,0,0.8641,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596186,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,26,950,979,0,0,0,0.2319,0,0,0,0,0,21.0524,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596187,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,27,1257,1286,0,0,0,0.3069,0,0,0,0,0,28.0992,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596188,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,28,27,56,0,0,0,0.0066,0,0,0,0,0,0.5846,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596189,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,29,1675,1704,0,0,0,0.4089,0,0,0,0,0,37.8787,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596190,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,30,14090,14119,1,0,0,3.4399,0,1,0,0,0,502.5165,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596191,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,31,111,140,0,0,0,0.0271,0,0,0,0,0,2.4126,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596192,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,32,2500,2529,0,0,0,0.6104,0,0,0,0,0,58.0482,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2751596193,5,15,2.9.1+cu128,4.57.3
