prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,1,68,111,0,0,0,0.0166,0,0,0,0,0,1.9220,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471614,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,2,229,272,0,0,0,0.0559,0,0,0,0,0,4.9537,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471615,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,3,86,129,0,0,0,0.0210,0,0,0,0,0,1.8502,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471616,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,4,76,119,0,0,0,0.0186,0,0,0,0,0,1.6353,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471617,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,5,85,128,0,0,0,0.0208,0,0,0,0,0,1.8291,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471618,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,6,1040,1083,0,0,0,0.2539,0,0,0,0,0,23.0320,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471619,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,7,25,68,0,0,0,0.0061,0,0,0,0,0,0.5400,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471620,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,8,313,356,0,0,0,0.0764,0,0,0,0,0,6.7836,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471621,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,9,19,62,0,0,0,0.0046,0,0,0,0,0,0.4114,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471622,0,15,2.9.1+cu128,4.57.3
89a7bd7d95f3a652ebdd7c12c1145767,TRIAL,10,279,322,0,0,0,0.0681,0,0,0,0,0,6.0398,deepseek-ai/deepseek-coder-7b-base-v1.5,,,,2309471623,0,15,2.9.1+cu128,4.57.3
