prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
63d6135cf28f1adf847e31f232681a83,TRIAL,1,3093,3132,0,1,0,0.7551,0,0,0,0,0,53.1511,microsoft/Phi-3-mini-4k-instruct,,,,1814974045,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,2,3475,3514,0,1,0,0.8484,0,0,0,0,0,61.0320,microsoft/Phi-3-mini-4k-instruct,,,,1814974046,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,3,6703,6742,1,1,0,1.6365,0,0,0,0,0,128.8487,microsoft/Phi-3-mini-4k-instruct,,,,1814974047,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,4,3737,3776,0,1,0,0.9124,0,0,0,0,0,66.3812,microsoft/Phi-3-mini-4k-instruct,,,,1814974048,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,5,3226,3265,0,1,0,0.7876,0,0,0,0,0,55.8816,microsoft/Phi-3-mini-4k-instruct,,,,1814974049,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,6,2400,2439,0,0,0,0.5859,0,0,0,0,0,38.3943,microsoft/Phi-3-mini-4k-instruct,,,,1814974050,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,7,12264,12303,1,1,0,2.9941,0,0,0,0,0,245.9267,microsoft/Phi-3-mini-4k-instruct,,,,1814974051,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,8,4045,4084,0,1,0,0.9875,0,0,0,0,0,72.9642,microsoft/Phi-3-mini-4k-instruct,,,,1814974052,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,9,1749,1788,0,1,0,0.4270,0,0,0,0,0,26.0364,microsoft/Phi-3-mini-4k-instruct,,,,1814974053,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,10,3525,3564,0,0,0,0.8606,0,0,0,0,0,61.8923,microsoft/Phi-3-mini-4k-instruct,,,,1814974054,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,11,4628,4667,1,1,0,1.1299,0,0,0,0,0,85.1957,microsoft/Phi-3-mini-4k-instruct,,,,1814974055,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,12,1256,1295,0,0,0,0.3066,0,0,0,0,0,18.4980,microsoft/Phi-3-mini-4k-instruct,,,,1814974056,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,13,2210,2249,0,1,0,0.5396,0,0,0,0,0,34.2945,microsoft/Phi-3-mini-4k-instruct,,,,1814974057,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,14,1249,1288,0,0,0,0.3049,0,0,0,0,0,18.3585,microsoft/Phi-3-mini-4k-instruct,,,,1814974058,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,15,5558,5597,1,1,0,1.3569,0,0,0,0,0,104.8669,microsoft/Phi-3-mini-4k-instruct,,,,1814974059,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,16,1632,1671,0,1,0,0.3984,0,0,0,0,0,24.2240,microsoft/Phi-3-mini-4k-instruct,,,,1814974060,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,17,4199,4238,1,1,0,1.0251,0,0,0,0,0,76.1815,microsoft/Phi-3-mini-4k-instruct,,,,1814974061,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,18,3778,3817,0,1,0,0.9224,0,0,0,0,0,67.2482,microsoft/Phi-3-mini-4k-instruct,,,,1814974062,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,19,1716,1755,0,1,0,0.4189,0,0,0,0,0,25.5375,microsoft/Phi-3-mini-4k-instruct,,,,1814974063,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,20,623,662,0,0,0,0.1521,0,0,0,0,0,9.1028,microsoft/Phi-3-mini-4k-instruct,,,,1814974064,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,21,2107,2146,0,1,0,0.5144,0,0,0,0,0,32.1658,microsoft/Phi-3-mini-4k-instruct,,,,1814974065,14,15,2.9.1+cu128,4.57.3
63d6135cf28f1adf847e31f232681a83,TRIAL,22,1016,1055,0,0,0,0.2480,0,0,0,0,0,14.8919,microsoft/Phi-3-mini-4k-instruct,,,,1814974066,14,15,2.9.1+cu128,4.57.3
