prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
a1071601f38a721093ad7273c7270a09,TRIAL,1,6674,6703,1,1,0,1.6294,0,0,0,0,0,126.7377,microsoft/Phi-3-mini-4k-instruct,,,,2751596162,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,2,16384,16413,1,0,1,4.0000,1,1,0,0,0,322.9463,microsoft/Phi-3-mini-4k-instruct,,,,2751596163,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,3,4648,4677,1,1,0,1.1348,0,0,0,0,0,83.3792,microsoft/Phi-3-mini-4k-instruct,,,,2751596164,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,4,2636,2665,0,1,0,0.6436,0,0,0,0,0,42.3826,microsoft/Phi-3-mini-4k-instruct,,,,2751596165,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,5,372,401,0,0,0,0.0908,0,0,0,0,0,5.1613,microsoft/Phi-3-mini-4k-instruct,,,,2751596166,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,6,8254,8283,1,1,0,2.0151,0,0,0,0,0,156.9779,microsoft/Phi-3-mini-4k-instruct,,,,2751596167,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,7,4,33,0,0,0,0.0010,0,0,0,0,0,0.0577,microsoft/Phi-3-mini-4k-instruct,,,,2751596168,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,8,1357,1386,0,1,0,0.3313,0,0,0,0,0,19.5675,microsoft/Phi-3-mini-4k-instruct,,,,2751596169,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,9,164,193,0,1,0,0.0400,0,0,0,0,0,2.2563,microsoft/Phi-3-mini-4k-instruct,,,,2751596170,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,10,15515,15544,1,1,0,3.7878,0,0,0,0,0,305.3060,microsoft/Phi-3-mini-4k-instruct,,,,2751596171,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,11,16384,16413,1,0,1,4.0000,1,1,0,0,0,323.2781,microsoft/Phi-3-mini-4k-instruct,,,,2751596172,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,12,2612,2641,0,1,0,0.6377,0,0,0,0,0,41.8273,microsoft/Phi-3-mini-4k-instruct,,,,2751596173,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,13,15457,15486,1,1,0,3.7737,0,0,0,0,0,304.2594,microsoft/Phi-3-mini-4k-instruct,,,,2751596174,5,15,2.9.1+cu128,4.57.3
a1071601f38a721093ad7273c7270a09,TRIAL,14,204,233,0,0,0,0.0498,0,0,0,0,0,2.8132,microsoft/Phi-3-mini-4k-instruct,,,,2751596175,5,15,2.9.1+cu128,4.57.3
