prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,1,1028,1069,0,1,0,0.2510,0,0,0,0,0,14.9313,microsoft/Phi-3-mini-4k-instruct,,,,3233152460,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,2,1519,1560,0,1,0,0.3708,0,0,0,0,0,22.0992,microsoft/Phi-3-mini-4k-instruct,,,,3233152461,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,3,1437,1478,0,0,0,0.3508,0,0,0,0,0,20.8435,microsoft/Phi-3-mini-4k-instruct,,,,3233152462,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,4,429,470,0,1,0,0.1047,0,0,0,0,0,5.9948,microsoft/Phi-3-mini-4k-instruct,,,,3233152463,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,5,819,860,0,1,0,0.2000,0,0,0,0,0,11.6325,microsoft/Phi-3-mini-4k-instruct,,,,3233152464,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,6,1138,1179,0,1,0,0.2778,0,0,0,0,0,16.3384,microsoft/Phi-3-mini-4k-instruct,,,,3233152465,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,7,3122,3163,0,1,0,0.7622,0,0,0,0,0,52.4149,microsoft/Phi-3-mini-4k-instruct,,,,3233152466,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,8,1899,1940,0,1,0,0.4636,0,0,0,0,0,27.9564,microsoft/Phi-3-mini-4k-instruct,,,,3233152467,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,9,1664,1705,0,1,0,0.4062,0,0,0,0,0,24.3236,microsoft/Phi-3-mini-4k-instruct,,,,3233152468,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,10,1213,1254,0,0,0,0.2961,0,0,0,0,0,17.4588,microsoft/Phi-3-mini-4k-instruct,,,,3233152469,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,11,1744,1785,0,1,0,0.4258,0,0,0,0,0,25.5596,microsoft/Phi-3-mini-4k-instruct,,,,3233152470,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,12,1742,1783,0,0,0,0.4253,0,0,0,0,0,25.5321,microsoft/Phi-3-mini-4k-instruct,,,,3233152471,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,13,903,944,0,1,0,0.2205,0,0,0,0,0,12.8584,microsoft/Phi-3-mini-4k-instruct,,,,3233152472,10,15,2.9.1+cu128,4.57.3
