prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
2b618dd4daa30ec885f73628642c12ff,TRIAL,1,4767,4809,1,1,0,1.1638,0,0,0,0,0,123.0237,meta-llama/Llama-2-7b-hf,,,,747813589,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,2,487,529,0,1,0,0.1189,0,0,0,0,0,10.8046,meta-llama/Llama-2-7b-hf,,,,747813590,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,3,4078,4120,0,1,0,0.9956,0,0,0,0,0,101.4865,meta-llama/Llama-2-7b-hf,,,,747813591,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,4,888,930,0,1,0,0.2168,0,0,0,0,0,19.9589,meta-llama/Llama-2-7b-hf,,,,747813592,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,5,4555,4597,1,1,0,1.1121,0,0,0,0,0,115.3856,meta-llama/Llama-2-7b-hf,,,,747813593,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,6,392,434,0,1,0,0.0957,0,0,0,0,0,8.6713,meta-llama/Llama-2-7b-hf,,,,747813594,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,7,5064,5106,1,1,0,1.2363,0,0,0,0,0,130.9206,meta-llama/Llama-2-7b-hf,,,,747813595,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,8,2139,2181,0,1,0,0.5222,0,0,0,0,0,49.8738,meta-llama/Llama-2-7b-hf,,,,747813596,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,9,341,383,0,1,0,0.0833,0,0,0,0,0,7.5303,meta-llama/Llama-2-7b-hf,,,,747813597,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,10,526,568,0,1,0,0.1284,0,0,0,0,0,11.6831,meta-llama/Llama-2-7b-hf,,,,747813598,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,11,804,846,0,1,0,0.1963,0,0,0,0,0,18.0243,meta-llama/Llama-2-7b-hf,,,,747813599,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,12,96,138,0,1,0,0.0234,0,0,0,0,0,2.1034,meta-llama/Llama-2-7b-hf,,,,747813600,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,13,74,116,0,1,0,0.0181,0,0,0,0,0,1.6208,meta-llama/Llama-2-7b-hf,,,,747813601,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,14,213,255,0,1,0,0.0520,0,0,0,0,0,4.6860,meta-llama/Llama-2-7b-hf,,,,747813602,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,15,1649,1691,0,1,0,0.4026,0,0,0,0,0,37.9082,meta-llama/Llama-2-7b-hf,,,,747813603,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,16,165,207,0,1,0,0.0403,0,0,0,0,0,3.6241,meta-llama/Llama-2-7b-hf,,,,747813604,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,17,4773,4815,1,1,0,1.1653,0,0,0,0,0,121.9229,meta-llama/Llama-2-7b-hf,,,,747813605,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,18,389,431,0,1,0,0.0950,0,0,0,0,0,8.6024,meta-llama/Llama-2-7b-hf,,,,747813606,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,19,185,227,0,1,0,0.0452,0,0,0,0,0,4.0651,meta-llama/Llama-2-7b-hf,,,,747813607,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,20,49,91,0,1,0,0.0120,0,0,0,0,0,1.0736,meta-llama/Llama-2-7b-hf,,,,747813608,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,21,28,70,0,1,0,0.0068,0,0,0,0,0,0.6147,meta-llama/Llama-2-7b-hf,,,,747813609,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,22,720,762,0,1,0,0.1758,0,0,0,0,0,16.0952,meta-llama/Llama-2-7b-hf,,,,747813610,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,23,15,57,0,1,0,0.0037,0,0,0,0,0,0.3308,meta-llama/Llama-2-7b-hf,,,,747813611,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,24,1325,1367,0,1,0,0.3235,0,0,0,0,0,30.1671,meta-llama/Llama-2-7b-hf,,,,747813612,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,25,1679,1721,0,1,0,0.4099,0,0,0,0,0,38.6125,meta-llama/Llama-2-7b-hf,,,,747813613,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,26,759,801,0,1,0,0.1853,0,0,0,0,0,16.9875,meta-llama/Llama-2-7b-hf,,,,747813614,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,27,112,154,0,1,0,0.0273,0,0,0,0,0,2.4542,meta-llama/Llama-2-7b-hf,,,,747813615,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,28,28,70,0,1,0,0.0068,0,0,0,0,0,0.6146,meta-llama/Llama-2-7b-hf,,,,747813616,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,29,320,362,0,1,0,0.0781,0,0,0,0,0,7.0613,meta-llama/Llama-2-7b-hf,,,,747813617,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,30,923,965,0,1,0,0.2253,0,0,0,0,0,20.7574,meta-llama/Llama-2-7b-hf,,,,747813618,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,31,1298,1340,0,1,0,0.3169,0,0,0,0,0,29.5301,meta-llama/Llama-2-7b-hf,,,,747813619,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,32,259,301,0,1,0,0.0632,0,0,0,0,0,5.7047,meta-llama/Llama-2-7b-hf,,,,747813620,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,33,1078,1120,0,1,0,0.2632,0,0,0,0,0,24.3565,meta-llama/Llama-2-7b-hf,,,,747813621,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,TRIAL,34,1416,1458,0,1,0,0.3457,0,0,0,0,0,32.3247,meta-llama/Llama-2-7b-hf,,,,747813622,2,15,2.9.1+cu128,4.57.3
2b618dd4daa30ec885f73628642c12ff,SUMMARY,,,,,,,,,,,,,,meta-llama/Llama-2-7b-hf,1223.35,5064,0.1176,,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,1,195,249,0,1,0,0.0476,0,0,0,0,0,4.2905,meta-llama/Llama-2-7b-hf,,,,4210114540,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,2,356,410,0,1,0,0.0869,0,0,0,0,0,7.8691,meta-llama/Llama-2-7b-hf,,,,4210114541,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,3,4808,4862,1,1,0,1.1738,0,0,0,0,0,123.0632,meta-llama/Llama-2-7b-hf,,,,4210114542,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,4,855,909,0,1,0,0.2087,0,0,0,0,0,19.2051,meta-llama/Llama-2-7b-hf,,,,4210114543,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,5,2446,2500,0,1,0,0.5972,0,0,0,0,0,57.6036,meta-llama/Llama-2-7b-hf,,,,4210114544,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,6,5104,5158,1,1,0,1.2461,0,0,0,0,0,132.2367,meta-llama/Llama-2-7b-hf,,,,4210114545,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,7,104,158,0,1,0,0.0254,0,0,0,0,0,2.2798,meta-llama/Llama-2-7b-hf,,,,4210114546,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,8,192,246,0,1,0,0.0469,0,0,0,0,0,4.2223,meta-llama/Llama-2-7b-hf,,,,4210114547,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,9,258,312,0,1,0,0.0630,0,0,0,0,0,5.6857,meta-llama/Llama-2-7b-hf,,,,4210114548,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,10,382,436,0,1,0,0.0933,0,0,0,0,0,8.4476,meta-llama/Llama-2-7b-hf,,,,4210114549,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,11,2108,2162,0,1,0,0.5146,0,0,0,0,0,49.1142,meta-llama/Llama-2-7b-hf,,,,4210114550,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,12,439,493,0,1,0,0.1072,0,0,0,0,0,9.7249,meta-llama/Llama-2-7b-hf,,,,4210114551,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,13,1006,1060,0,1,0,0.2456,0,0,0,0,0,22.6920,meta-llama/Llama-2-7b-hf,,,,4210114552,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,14,2439,2493,0,1,0,0.5955,0,0,0,0,0,57.4124,meta-llama/Llama-2-7b-hf,,,,4210114553,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,15,282,336,0,1,0,0.0688,0,0,0,0,0,6.2187,meta-llama/Llama-2-7b-hf,,,,4210114554,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,16,53,107,0,1,0,0.0129,0,0,0,0,0,1.1614,meta-llama/Llama-2-7b-hf,,,,4210114555,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,17,700,754,0,1,0,0.1709,0,0,0,0,0,15.6443,meta-llama/Llama-2-7b-hf,,,,4210114556,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,18,650,704,0,1,0,0.1587,0,0,0,0,0,14.5030,meta-llama/Llama-2-7b-hf,,,,4210114557,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,19,255,309,0,1,0,0.0623,0,0,0,0,0,5.6190,meta-llama/Llama-2-7b-hf,,,,4210114558,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,20,5217,5271,1,1,0,1.2737,0,0,0,0,0,135.8004,meta-llama/Llama-2-7b-hf,,,,4210114559,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,21,5410,5464,1,1,0,1.3208,0,0,0,0,0,142.0486,meta-llama/Llama-2-7b-hf,,,,4210114560,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,22,611,665,0,1,0,0.1492,0,0,0,0,0,13.6178,meta-llama/Llama-2-7b-hf,,,,4210114561,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,23,1033,1087,0,1,0,0.2522,0,0,0,0,0,23.3189,meta-llama/Llama-2-7b-hf,,,,4210114562,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,24,3078,3132,0,1,0,0.7515,0,0,0,0,0,73.9953,meta-llama/Llama-2-7b-hf,,,,4210114563,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,25,320,374,0,1,0,0.0781,0,0,0,0,0,7.0630,meta-llama/Llama-2-7b-hf,,,,4210114564,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,26,2581,2635,0,1,0,0.6301,0,0,0,0,0,61.0307,meta-llama/Llama-2-7b-hf,,,,4210114565,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,27,5321,5375,1,1,0,1.2991,0,0,0,0,0,139.1310,meta-llama/Llama-2-7b-hf,,,,4210114566,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,28,1013,1067,0,1,0,0.2473,0,0,0,0,0,22.8503,meta-llama/Llama-2-7b-hf,,,,4210114567,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,29,2236,2290,0,1,0,0.5459,0,0,0,0,0,52.2904,meta-llama/Llama-2-7b-hf,,,,4210114568,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,30,1160,1214,0,1,0,0.2832,0,0,0,0,0,26.2806,meta-llama/Llama-2-7b-hf,,,,4210114569,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,31,187,241,0,1,0,0.0457,0,0,0,0,0,4.1101,meta-llama/Llama-2-7b-hf,,,,4210114570,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,32,63,117,0,1,0,0.0154,0,0,0,0,0,1.3796,meta-llama/Llama-2-7b-hf,,,,4210114571,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,33,3099,3153,0,1,0,0.7566,0,0,0,0,0,74.5355,meta-llama/Llama-2-7b-hf,,,,4210114572,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,TRIAL,34,706,760,0,1,0,0.1724,0,0,0,0,0,15.7770,meta-llama/Llama-2-7b-hf,,,,4210114573,2,15,2.9.1+cu128,4.57.3
f9c012eb91e629171a1a0ff0529fa813,SUMMARY,,,,,,,,,,,,,,meta-llama/Llama-2-7b-hf,1607.85,5410,0.1471,,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,1,4069,4105,0,1,0,0.9934,0,0,0,0,0,101.1045,meta-llama/Llama-2-7b-hf,,,,1338255885,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,2,1649,1685,0,1,0,0.4026,0,0,0,0,0,37.8565,meta-llama/Llama-2-7b-hf,,,,1338255886,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,3,3354,3390,0,1,0,0.8188,0,0,0,0,0,81.3144,meta-llama/Llama-2-7b-hf,,,,1338255887,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,4,248,284,0,1,0,0.0605,0,0,0,0,0,5.4549,meta-llama/Llama-2-7b-hf,,,,1338255888,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,5,690,726,0,1,0,0.1685,0,0,0,0,0,15.3928,meta-llama/Llama-2-7b-hf,,,,1338255889,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,6,96,132,0,1,0,0.0234,0,0,0,0,0,2.1000,meta-llama/Llama-2-7b-hf,,,,1338255890,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,7,1193,1229,0,1,0,0.2913,0,0,0,0,0,27.0282,meta-llama/Llama-2-7b-hf,,,,1338255891,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,8,277,313,0,1,0,0.0676,0,0,0,0,0,6.0974,meta-llama/Llama-2-7b-hf,,,,1338255892,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,9,389,425,0,1,0,0.0950,0,0,0,0,0,8.5910,meta-llama/Llama-2-7b-hf,,,,1338255893,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,10,295,331,0,1,0,0.0720,0,0,0,0,0,6.4978,meta-llama/Llama-2-7b-hf,,,,1338255894,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,11,549,585,0,1,0,0.1340,0,0,0,0,0,12.1900,meta-llama/Llama-2-7b-hf,,,,1338255895,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,12,57,93,0,1,0,0.0139,0,0,0,0,0,1.2472,meta-llama/Llama-2-7b-hf,,,,1338255896,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,13,632,668,0,1,0,0.1543,0,0,0,0,0,14.0704,meta-llama/Llama-2-7b-hf,,,,1338255897,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,14,446,482,0,1,0,0.1089,0,0,0,0,0,9.8671,meta-llama/Llama-2-7b-hf,,,,1338255898,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,15,62,98,0,1,0,0.0151,0,0,0,0,0,1.3562,meta-llama/Llama-2-7b-hf,,,,1338255899,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,16,217,253,0,1,0,0.0530,0,0,0,0,0,4.7683,meta-llama/Llama-2-7b-hf,,,,1338255900,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,17,302,338,0,1,0,0.0737,0,0,0,0,0,6.6540,meta-llama/Llama-2-7b-hf,,,,1338255901,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,18,299,335,0,1,0,0.0730,0,0,0,0,0,6.5859,meta-llama/Llama-2-7b-hf,,,,1338255902,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,19,1480,1516,0,1,0,0.3613,0,0,0,0,0,33.8192,meta-llama/Llama-2-7b-hf,,,,1338255903,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,20,4698,4734,1,1,0,1.1470,0,0,0,0,0,119.5148,meta-llama/Llama-2-7b-hf,,,,1338255904,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,21,779,815,0,1,0,0.1902,0,0,0,0,0,17.4277,meta-llama/Llama-2-7b-hf,,,,1338255905,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,22,1064,1100,0,1,0,0.2598,0,0,0,0,0,24.0065,meta-llama/Llama-2-7b-hf,,,,1338255906,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,23,640,676,0,1,0,0.1562,0,0,0,0,0,14.2557,meta-llama/Llama-2-7b-hf,,,,1338255907,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,24,650,686,0,1,0,0.1587,0,0,0,0,0,14.4815,meta-llama/Llama-2-7b-hf,,,,1338255908,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,25,933,969,0,1,0,0.2278,0,0,0,0,0,20.9661,meta-llama/Llama-2-7b-hf,,,,1338255909,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,26,4142,4178,1,1,0,1.0112,0,0,0,0,0,103.1788,meta-llama/Llama-2-7b-hf,,,,1338255910,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,27,1,37,0,1,0,0.0002,0,0,0,0,0,0.0252,meta-llama/Llama-2-7b-hf,,,,1338255911,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,28,2360,2396,0,1,0,0.5762,0,0,0,0,0,55.3360,meta-llama/Llama-2-7b-hf,,,,1338255912,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,29,490,526,0,1,0,0.1196,0,0,0,0,0,10.8572,meta-llama/Llama-2-7b-hf,,,,1338255913,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,30,432,468,0,1,0,0.1055,0,0,0,0,0,9.5541,meta-llama/Llama-2-7b-hf,,,,1338255914,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,31,300,336,0,1,0,0.0732,0,0,0,0,0,6.6091,meta-llama/Llama-2-7b-hf,,,,1338255915,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,32,733,769,0,1,0,0.1790,0,0,0,0,0,16.3787,meta-llama/Llama-2-7b-hf,,,,1338255916,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,33,119,155,0,1,0,0.0291,0,0,0,0,0,2.6059,meta-llama/Llama-2-7b-hf,,,,1338255917,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,TRIAL,34,876,912,0,1,0,0.2139,0,0,0,0,0,19.6594,meta-llama/Llama-2-7b-hf,,,,1338255918,2,15,2.9.1+cu128,4.57.3
4e92fd0c29ccf2082734e525ac6915cf,SUMMARY,,,,,,,,,,,,,,meta-llama/Llama-2-7b-hf,1015.32,4698,0.0588,,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,1,1323,1360,0,1,0,0.3230,0,0,0,0,0,30.0960,meta-llama/Llama-2-7b-hf,,,,1817085883,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,2,59,96,0,1,0,0.0144,0,0,0,0,0,1.2910,meta-llama/Llama-2-7b-hf,,,,1817085884,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,3,2327,2364,0,1,0,0.5681,0,0,0,0,0,54.5155,meta-llama/Llama-2-7b-hf,,,,1817085885,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,4,217,254,0,1,0,0.0530,0,0,0,0,0,4.7685,meta-llama/Llama-2-7b-hf,,,,1817085886,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,5,6101,6138,1,1,0,1.4895,0,0,0,0,0,165.5404,meta-llama/Llama-2-7b-hf,,,,1817085887,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,6,2711,2748,0,1,0,0.6619,0,0,0,0,0,64.5008,meta-llama/Llama-2-7b-hf,,,,1817085888,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,7,146,183,0,1,0,0.0356,0,0,0,0,0,3.1998,meta-llama/Llama-2-7b-hf,,,,1817085889,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,8,4577,4614,1,1,0,1.1174,0,0,0,0,0,116.1233,meta-llama/Llama-2-7b-hf,,,,1817085890,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,9,1476,1513,0,1,0,0.3604,0,0,0,0,0,33.7581,meta-llama/Llama-2-7b-hf,,,,1817085891,2,15,2.9.1+cu128,4.57.3
6b1d5abadb43e2ee8f68758f4c03849d,TRIAL,10,865,902,0,1,0,0.2112,0,0,0,0,0,19.4001,meta-llama/Llama-2-7b-hf,,,,1817085892,2,15,2.9.1+cu128,4.57.3
