prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
d68d8163c7e9debac27597074eafb37a,TRIAL,1,497,544,0,1,0,0.1213,0,0,0,0,0,11.3392,meta-llama/Llama-2-7b-hf,,,,3689597924,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,2,79,126,0,1,0,0.0193,0,0,0,0,0,1.7307,meta-llama/Llama-2-7b-hf,,,,3689597925,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,3,1481,1528,0,1,0,0.3616,0,0,0,0,0,33.8979,meta-llama/Llama-2-7b-hf,,,,3689597926,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,4,235,282,0,1,0,0.0574,0,0,0,0,0,5.1749,meta-llama/Llama-2-7b-hf,,,,3689597927,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,5,527,574,0,1,0,0.1287,0,0,0,0,0,11.7080,meta-llama/Llama-2-7b-hf,,,,3689597928,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,6,265,312,0,1,0,0.0647,0,0,0,0,0,5.8409,meta-llama/Llama-2-7b-hf,,,,3689597929,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,7,167,214,0,1,0,0.0408,0,0,0,0,0,3.6690,meta-llama/Llama-2-7b-hf,,,,3689597930,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,8,2607,2654,0,1,0,0.6365,0,0,0,0,0,61.7193,meta-llama/Llama-2-7b-hf,,,,3689597931,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,9,41,88,0,1,0,0.0100,0,0,0,0,0,0.8995,meta-llama/Llama-2-7b-hf,,,,3689597932,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,10,735,782,0,1,0,0.1794,0,0,0,0,0,16.4490,meta-llama/Llama-2-7b-hf,,,,3689597933,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,11,2220,2267,0,1,0,0.5420,0,0,0,0,0,51.9074,meta-llama/Llama-2-7b-hf,,,,3689597934,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,12,3720,3767,0,1,0,0.9082,0,0,0,0,0,91.4754,meta-llama/Llama-2-7b-hf,,,,3689597935,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,13,6222,6269,1,1,0,1.5190,0,0,0,0,0,170.1098,meta-llama/Llama-2-7b-hf,,,,3689597936,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,14,291,338,0,1,0,0.0710,0,0,0,0,0,6.4221,meta-llama/Llama-2-7b-hf,,,,3689597937,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,15,3225,3272,0,1,0,0.7874,0,0,0,0,0,78.1937,meta-llama/Llama-2-7b-hf,,,,3689597938,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,16,8126,8173,1,1,0,1.9839,0,0,0,0,0,240.1522,meta-llama/Llama-2-7b-hf,,,,3689597939,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,17,1703,1750,0,1,0,0.4158,0,0,0,0,0,39.2389,meta-llama/Llama-2-7b-hf,,,,3689597940,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,18,1513,1560,0,1,0,0.3694,0,0,0,0,0,34.6595,meta-llama/Llama-2-7b-hf,,,,3689597941,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,19,342,389,0,1,0,0.0835,0,0,0,0,0,7.5562,meta-llama/Llama-2-7b-hf,,,,3689597942,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,20,134,181,0,1,0,0.0327,0,0,0,0,0,2.9403,meta-llama/Llama-2-7b-hf,,,,3689597943,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,21,744,791,0,1,0,0.1816,0,0,0,0,0,16.6510,meta-llama/Llama-2-7b-hf,,,,3689597944,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,22,373,420,0,1,0,0.0911,0,0,0,0,0,8.2473,meta-llama/Llama-2-7b-hf,,,,3689597945,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,23,310,357,0,1,0,0.0757,0,0,0,0,0,6.8415,meta-llama/Llama-2-7b-hf,,,,3689597946,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,24,874,921,0,1,0,0.2134,0,0,0,0,0,19.6344,meta-llama/Llama-2-7b-hf,,,,3689597947,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,25,1939,1986,0,1,0,0.4734,0,0,0,0,0,45.0082,meta-llama/Llama-2-7b-hf,,,,3689597948,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,26,44,91,0,1,0,0.0107,0,0,0,0,0,0.9648,meta-llama/Llama-2-7b-hf,,,,3689597949,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,27,82,129,0,1,0,0.0200,0,0,0,0,0,1.7955,meta-llama/Llama-2-7b-hf,,,,3689597950,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,28,3039,3086,0,1,0,0.7419,0,0,0,0,0,73.2175,meta-llama/Llama-2-7b-hf,,,,3689597951,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,29,452,499,0,1,0,0.1104,0,0,0,0,0,10.0179,meta-llama/Llama-2-7b-hf,,,,3689597952,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,30,2067,2114,0,1,0,0.5046,0,0,0,0,0,48.1846,meta-llama/Llama-2-7b-hf,,,,3689597953,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,31,207,254,0,1,0,0.0505,0,0,0,0,0,4.5550,meta-llama/Llama-2-7b-hf,,,,3689597954,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,32,2450,2497,0,1,0,0.5981,0,0,0,0,0,57.8554,meta-llama/Llama-2-7b-hf,,,,3689597955,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,33,2266,2313,0,1,0,0.5532,0,0,0,0,0,53.1829,meta-llama/Llama-2-7b-hf,,,,3689597956,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,TRIAL,34,506,553,0,1,0,0.1235,0,0,0,0,0,11.2358,meta-llama/Llama-2-7b-hf,,,,3689597957,9,15,2.9.1+cu128,4.57.3
d68d8163c7e9debac27597074eafb37a,SUMMARY,,,,,,,,,,,,,,meta-llama/Llama-2-7b-hf,1455.38,8126,0.0588,,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,1,597,649,0,1,0,0.1458,0,0,0,0,0,13.3032,meta-llama/Llama-2-7b-hf,,,,1594813714,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,2,3468,3520,0,1,0,0.8467,0,0,0,0,0,84.8753,meta-llama/Llama-2-7b-hf,,,,1594813715,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,3,3602,3654,0,1,0,0.8794,0,0,0,0,0,88.5606,meta-llama/Llama-2-7b-hf,,,,1594813716,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,4,12,64,0,1,0,0.0029,0,0,0,0,0,0.2658,meta-llama/Llama-2-7b-hf,,,,1594813717,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,5,123,175,0,1,0,0.0300,0,0,0,0,0,2.6998,meta-llama/Llama-2-7b-hf,,,,1594813718,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,6,884,936,0,1,0,0.2158,0,0,0,0,0,19.8742,meta-llama/Llama-2-7b-hf,,,,1594813719,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,7,312,364,0,1,0,0.0762,0,0,0,0,0,6.8900,meta-llama/Llama-2-7b-hf,,,,1594813720,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,8,4738,4790,1,1,0,1.1567,0,0,0,0,0,121.3268,meta-llama/Llama-2-7b-hf,,,,1594813721,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,9,170,222,0,1,0,0.0415,0,0,0,0,0,3.7373,meta-llama/Llama-2-7b-hf,,,,1594813722,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,10,1253,1305,0,1,0,0.3059,0,0,0,0,0,28.4951,meta-llama/Llama-2-7b-hf,,,,1594813723,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,11,3887,3939,0,1,0,0.9490,0,0,0,0,0,96.5096,meta-llama/Llama-2-7b-hf,,,,1594813724,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,12,1,53,0,1,0,0.0002,0,0,0,0,0,0.0258,meta-llama/Llama-2-7b-hf,,,,1594813725,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,13,568,620,0,1,0,0.1387,0,0,0,0,0,12.6424,meta-llama/Llama-2-7b-hf,,,,1594813726,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,14,158,210,0,1,0,0.0386,0,0,0,0,0,3.4713,meta-llama/Llama-2-7b-hf,,,,1594813727,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,15,1,53,0,1,0,0.0002,0,0,0,0,0,0.0256,meta-llama/Llama-2-7b-hf,,,,1594813728,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,16,2304,2356,0,1,0,0.5625,0,0,0,0,0,54.1523,meta-llama/Llama-2-7b-hf,,,,1594813729,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,17,394,446,0,1,0,0.0962,0,0,0,0,0,8.7201,meta-llama/Llama-2-7b-hf,,,,1594813730,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,18,1061,1113,0,1,0,0.2590,0,0,0,0,0,23.9715,meta-llama/Llama-2-7b-hf,,,,1594813731,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,19,1,53,0,1,0,0.0002,0,0,0,0,0,0.0256,meta-llama/Llama-2-7b-hf,,,,1594813732,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,20,1990,2042,0,1,0,0.4858,0,0,0,0,0,46.2688,meta-llama/Llama-2-7b-hf,,,,1594813733,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,21,4966,5018,1,1,0,1.2124,0,0,0,0,0,128.2740,meta-llama/Llama-2-7b-hf,,,,1594813734,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,22,3202,3254,0,1,0,0.7817,0,0,0,0,0,77.5937,meta-llama/Llama-2-7b-hf,,,,1594813735,9,15,2.9.1+cu128,4.57.3
59b1a2915192111d779dd4600c89c990,TRIAL,23,4594,4646,1,1,0,1.1216,0,0,0,0,0,116.9297,meta-llama/Llama-2-7b-hf,,,,1594813736,9,15,2.9.1+cu128,4.57.3
