prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,1,512,554,0,1,0,0.1250,0,0,0,0,0,11.6868,meta-llama/Llama-2-7b-hf,,,,3233152460,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,2,359,401,0,1,0,0.0876,0,0,0,0,0,7.9390,meta-llama/Llama-2-7b-hf,,,,3233152461,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,3,7,49,0,1,0,0.0017,0,0,0,0,0,0.1564,meta-llama/Llama-2-7b-hf,,,,3233152462,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,4,1883,1925,0,1,0,0.4597,0,0,0,0,0,43.6115,meta-llama/Llama-2-7b-hf,,,,3233152463,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,5,1287,1329,0,1,0,0.3142,0,0,0,0,0,29.3044,meta-llama/Llama-2-7b-hf,,,,3233152464,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,6,398,440,0,1,0,0.0972,0,0,0,0,0,8.8116,meta-llama/Llama-2-7b-hf,,,,3233152465,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,7,1000,1042,0,1,0,0.2441,0,0,0,0,0,22.5645,meta-llama/Llama-2-7b-hf,,,,3233152466,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,8,922,964,0,1,0,0.2251,0,0,0,0,0,20.7579,meta-llama/Llama-2-7b-hf,,,,3233152467,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,9,1472,1514,0,1,0,0.3594,0,0,0,0,0,33.6943,meta-llama/Llama-2-7b-hf,,,,3233152468,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,10,1037,1079,0,1,0,0.2532,0,0,0,0,0,23.4256,meta-llama/Llama-2-7b-hf,,,,3233152469,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,11,454,496,0,1,0,0.1108,0,0,0,0,0,10.0667,meta-llama/Llama-2-7b-hf,,,,3233152470,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,12,827,869,0,1,0,0.2019,0,0,0,0,0,18.5678,meta-llama/Llama-2-7b-hf,,,,3233152471,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,13,5095,5137,1,1,0,1.2439,0,0,0,0,0,132.0296,meta-llama/Llama-2-7b-hf,,,,3233152472,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,14,578,620,0,1,0,0.1411,0,0,0,0,0,12.8686,meta-llama/Llama-2-7b-hf,,,,3233152473,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,15,1281,1323,0,1,0,0.3127,0,0,0,0,0,29.1414,meta-llama/Llama-2-7b-hf,,,,3233152474,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,16,1157,1199,0,1,0,0.2825,0,0,0,0,0,26.2214,meta-llama/Llama-2-7b-hf,,,,3233152475,10,15,2.9.1+cu128,4.57.3
bac01ccb5930d3ee695b6eb82a771d67,TRIAL,17,1173,1215,0,1,0,0.2864,0,0,0,0,0,26.5973,meta-llama/Llama-2-7b-hf,,,,3233152476,10,15,2.9.1+cu128,4.57.3
