prompt_key,row_type,trial,gen_len,total_len,success,saw_eos,cap_hit,OGF,stall,over_ctx_no_eos,TP@512,TP@1024,tail_len,latency_sec,model,summary_avg_gen_len,summary_max_gen_len,summary_success_rate,run_seed,chunk_index,num_chunks,torch_version,transformers_version
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,1,136,177,0,1,0,0.0332,0,0,0,0,0,6.0583,meta-llama/Llama-2-7b-hf,,,,993914418,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,2,4701,4742,1,1,0,1.1477,0,0,0,0,0,119.7705,meta-llama/Llama-2-7b-hf,,,,993914419,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,3,166,207,0,1,0,0.0405,0,0,0,0,0,3.6464,meta-llama/Llama-2-7b-hf,,,,993914420,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,4,196,237,0,1,0,0.0479,0,0,0,0,0,4.3101,meta-llama/Llama-2-7b-hf,,,,993914421,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,5,20,61,0,1,0,0.0049,0,0,0,0,0,0.4401,meta-llama/Llama-2-7b-hf,,,,993914422,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,6,136,177,0,1,0,0.0332,0,0,0,0,0,2.9834,meta-llama/Llama-2-7b-hf,,,,993914423,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,7,484,525,0,1,0,0.1182,0,0,0,0,0,10.7342,meta-llama/Llama-2-7b-hf,,,,993914424,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,8,1558,1599,0,1,0,0.3804,0,0,0,0,0,35.7246,meta-llama/Llama-2-7b-hf,,,,993914425,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,9,45,86,0,1,0,0.0110,0,0,0,0,0,0.9868,meta-llama/Llama-2-7b-hf,,,,993914426,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,10,281,322,0,1,0,0.0686,0,0,0,0,0,6.1963,meta-llama/Llama-2-7b-hf,,,,993914427,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,11,37,78,0,1,0,0.0090,0,0,0,0,0,0.8118,meta-llama/Llama-2-7b-hf,,,,993914428,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,12,4147,4188,1,1,0,1.0125,0,0,0,0,0,103.4403,meta-llama/Llama-2-7b-hf,,,,993914429,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,13,1,42,0,1,0,0.0002,0,0,0,0,0,0.0255,meta-llama/Llama-2-7b-hf,,,,993914430,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,14,784,825,0,1,0,0.1914,0,0,0,0,0,17.5640,meta-llama/Llama-2-7b-hf,,,,993914431,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,15,950,991,0,1,0,0.2319,0,0,0,0,0,21.3887,meta-llama/Llama-2-7b-hf,,,,993914432,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,16,305,346,0,1,0,0.0745,0,0,0,0,0,6.7275,meta-llama/Llama-2-7b-hf,,,,993914433,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,17,296,337,0,1,0,0.0723,0,0,0,0,0,6.5257,meta-llama/Llama-2-7b-hf,,,,993914434,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,18,42,83,0,1,0,0.0103,0,0,0,0,0,0.9201,meta-llama/Llama-2-7b-hf,,,,993914435,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,19,2132,2173,0,1,0,0.5205,0,0,0,0,0,49.6764,meta-llama/Llama-2-7b-hf,,,,993914436,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,20,1995,2036,0,1,0,0.4871,0,0,0,0,0,46.2906,meta-llama/Llama-2-7b-hf,,,,993914437,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,21,1279,1320,0,1,0,0.3123,0,0,0,0,0,29.0769,meta-llama/Llama-2-7b-hf,,,,993914438,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,22,5429,5470,1,1,0,1.3254,0,0,0,0,0,142.5734,meta-llama/Llama-2-7b-hf,,,,993914439,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,23,74,115,0,1,0,0.0181,0,0,0,0,0,1.6204,meta-llama/Llama-2-7b-hf,,,,993914440,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,24,327,368,0,1,0,0.0798,0,0,0,0,0,7.2178,meta-llama/Llama-2-7b-hf,,,,993914441,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,25,4861,4902,1,1,0,1.1868,0,0,0,0,0,124.5741,meta-llama/Llama-2-7b-hf,,,,993914442,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,26,368,409,0,1,0,0.0898,0,0,0,0,0,8.1308,meta-llama/Llama-2-7b-hf,,,,993914443,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,27,27,68,0,1,0,0.0066,0,0,0,0,0,0.5927,meta-llama/Llama-2-7b-hf,,,,993914444,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,28,85,126,0,1,0,0.0208,0,0,0,0,0,1.8619,meta-llama/Llama-2-7b-hf,,,,993914445,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,29,37,78,0,1,0,0.0090,0,0,0,0,0,0.8112,meta-llama/Llama-2-7b-hf,,,,993914446,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,30,2887,2928,0,1,0,0.7048,0,0,0,0,0,68.9419,meta-llama/Llama-2-7b-hf,,,,993914447,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,31,174,215,0,1,0,0.0425,0,0,0,0,0,3.8220,meta-llama/Llama-2-7b-hf,,,,993914448,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,32,370,411,0,1,0,0.0903,0,0,0,0,0,8.1776,meta-llama/Llama-2-7b-hf,,,,993914449,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,33,461,502,0,1,0,0.1125,0,0,0,0,0,10.2202,meta-llama/Llama-2-7b-hf,,,,993914450,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,TRIAL,34,4155,4196,1,1,0,1.0144,0,0,0,0,0,103.6623,meta-llama/Llama-2-7b-hf,,,,993914451,6,15,2.9.1+cu128,4.57.3
37aa673170dfbdacfa2ce043db92f5c5,SUMMARY,,,,,,,,,,,,,,meta-llama/Llama-2-7b-hf,1145.47,5429,0.1471,,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,1,1,41,0,1,0,0.0002,0,0,0,0,0,0.0255,meta-llama/Llama-2-7b-hf,,,,1698430753,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,2,242,282,0,1,0,0.0591,0,0,0,0,0,5.3270,meta-llama/Llama-2-7b-hf,,,,1698430754,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,3,124,164,0,1,0,0.0303,0,0,0,0,0,2.7175,meta-llama/Llama-2-7b-hf,,,,1698430755,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,4,3006,3046,0,1,0,0.7339,0,0,0,0,0,72.0272,meta-llama/Llama-2-7b-hf,,,,1698430756,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,5,1153,1193,0,1,0,0.2815,0,0,0,0,0,26.0954,meta-llama/Llama-2-7b-hf,,,,1698430757,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,6,4165,4205,1,1,0,1.0168,0,0,0,0,0,103.8696,meta-llama/Llama-2-7b-hf,,,,1698430758,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,7,362,402,0,1,0,0.0884,0,0,0,0,0,7.9898,meta-llama/Llama-2-7b-hf,,,,1698430759,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,8,108,148,0,1,0,0.0264,0,0,0,0,0,2.3643,meta-llama/Llama-2-7b-hf,,,,1698430760,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,9,263,303,0,1,0,0.0642,0,0,0,0,0,5.7888,meta-llama/Llama-2-7b-hf,,,,1698430761,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,10,117,157,0,1,0,0.0286,0,0,0,0,0,2.5628,meta-llama/Llama-2-7b-hf,,,,1698430762,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,11,111,151,0,1,0,0.0271,0,0,0,0,0,2.4299,meta-llama/Llama-2-7b-hf,,,,1698430763,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,12,22,62,0,1,0,0.0054,0,0,0,0,0,0.4829,meta-llama/Llama-2-7b-hf,,,,1698430764,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,13,202,242,0,1,0,0.0493,0,0,0,0,0,4.4375,meta-llama/Llama-2-7b-hf,,,,1698430765,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,14,2017,2057,0,1,0,0.4924,0,0,0,0,0,46.8024,meta-llama/Llama-2-7b-hf,,,,1698430766,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,15,28,68,0,1,0,0.0068,0,0,0,0,0,0.6140,meta-llama/Llama-2-7b-hf,,,,1698430767,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,16,243,283,0,1,0,0.0593,0,0,0,0,0,5.3455,meta-llama/Llama-2-7b-hf,,,,1698430768,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,17,4310,4350,1,1,0,1.0522,0,0,0,0,0,108.0432,meta-llama/Llama-2-7b-hf,,,,1698430769,6,15,2.9.1+cu128,4.57.3
61a87820af2a33e5efdc74accaa1a103,TRIAL,18,3423,3463,0,1,0,0.8357,0,0,0,0,0,83.2104,meta-llama/Llama-2-7b-hf,,,,1698430770,6,15,2.9.1+cu128,4.57.3
