run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
335,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,72,0.017578125,0,0,0,0,47.303242683410645,0,0,0,-0.7776677250847679,1.0,5.0,36.80555555555556
336,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4264,1.041015625,0,0,0,0,108.27851939201355,1,0,0,-0.4004288434029973,1.0,5.0,1.0
337,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,270,0.06591796875,0,0,0,0,6.05022120475769,0,0,0,-0.745889530757191,1.0,5.0,23.888888888888886
338,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4705,1.148681640625,0,0,0,0,121.49068880081177,1,0,0,-0.37620398988737225,1.0,5.0,1.0
339,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4733,1.155517578125,0,0,0,0,122.27517509460449,1,0,0,-0.37466590394987226,1.0,5.0,1.0
340,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1016,0.248046875,0,0,0,0,23.259394884109497,0,0,0,-0.6858327481578521,1.0,5.0,15.994094488188978
341,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4848,1.18359375,0,0,0,0,126.2615134716034,1,0,0,-0.36834876527799726,1.0,5.0,1.0
342,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,471,0.114990234375,0,0,0,0,10.617745637893677,0,0,0,-0.6967451272679954,1.0,5.0,10.615711252653927
343,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4798,1.17138671875,0,0,0,0,124.40578007698059,1,0,0,-0.37109534730924726,1.0,5.0,1.0
344,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4491,1.096435546875,0,0,0,0,115.10307312011719,1,0,0,-0.38795936098112227,1.0,5.0,1.0
345,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4468,1.0908203125,0,0,0,0,114.39962792396545,1,0,0,-0.38922278871549726,1.0,5.0,1.0
346,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4939,1.205810546875,0,0,0,0,128.78633856773376,1,0,0,-0.3633499859811223,1.0,5.0,1.0
347,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,274,0.06689453125,0,0,0,0,6.136927127838135,0,0,0,-0.7438362128605547,1.0,5.0,22.99270072992701
348,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,476,0.1162109375,0,0,0,0,10.71661376953125,0,0,0,-0.7369589628821109,1.0,5.0,25.10504201680672
349,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4598,1.12255859375,0,0,0,0,118.31813263893127,1,0,0,-0.38208167543424726,1.0,5.0,1.0
350,42,5,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-chat-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,150,0.03662109375,0,0,0,0,3.348477602005005,0,0,0,-0.7634596141305073,1.0,5.0,30.0
