run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
536,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,658.9784467220306,1,1,1,0.9647872651670376,1.0,0.0,1.0223388671875
537,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4911,1.198974609375,0,0,0,0,127.2215518951416,1,0,0,-0.36488807191862227,1.0,5.0,1.0
538,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.4826674461365,1,1,1,0.964336595128833,1.0,0.0,1.0406494140625
539,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,650.15886926651,1,1,1,0.964187269967074,1.0,0.0,1.0467529296875
540,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,11784,2.876953125,0,0,0,0,401.04871463775635,1,1,0,0.20997154722200273,1.0,5.0,1.0
541,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4878,1.19091796875,0,0,0,0,126.15154314041138,1,0,0,-0.37696027373367713,1.0,5.0,1.4555145551455515
542,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4722,1.15283203125,0,0,0,0,121.35476922988892,1,0,0,-0.37873673467517827,1.0,5.0,1.1435832274459974
543,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5138,1.25439453125,0,0,0,0,134.34375286102295,1,0,0,-0.35241858949674726,1.0,5.0,1.0
544,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4915,1.199951171875,0,0,0,0,127.30962228775024,1,0,0,-0.36466834535612225,1.0,5.0,1.0
545,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4835,1.180419921875,0,0,0,0,124.82428121566772,1,0,0,-0.36906287660612225,1.0,5.0,1.0
546,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5057,1.234619140625,0,0,0,0,131.77364301681519,1,0,0,-0.3568680523873723,1.0,5.0,1.0
547,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.4423930644989,1,1,1,0.9653426409720027,1.0,0.0,1.0
548,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5155,1.258544921875,0,0,0,0,134.8858425617218,1,0,0,-0.35148475160612225,1.0,5.0,1.0
549,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4925,1.202392578125,0,0,0,0,127.62435960769653,1,0,0,-0.36411902894987225,1.0,5.0,1.0
550,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.4249429702759,1,1,1,0.9650141326726249,1.0,0.0,1.01318359375
551,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4842,1.18212890625,0,0,0,0,125.03778386116028,1,0,0,-0.3686783551217473,1.0,5.0,1.0
552,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5006,1.22216796875,0,0,0,0,130.15626168251038,1,0,0,-0.35966956605924727,1.0,5.0,1.0
553,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5029,1.227783203125,0,0,0,0,130.88339185714722,1,0,0,-0.3584061383248723,1.0,5.0,1.0
554,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4955,1.209716796875,0,0,0,0,128.55828881263733,1,0,0,-0.36247107973112225,1.0,5.0,1.0
555,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.4010965824127,1,1,1,0.9652420342492385,1.0,0.0,1.0040283203125
556,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.3761258125305,1,1,1,0.9638158965612728,1.0,0.0,1.06201171875
557,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5021,1.225830078125,0,0,0,0,130.61559677124023,1,0,0,-0.35884559144987227,1.0,5.0,1.0
558,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5142,1.25537109375,0,0,0,0,134.44275903701782,1,0,0,-0.3521988629342473,1.0,5.0,1.0
559,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4400,1.07421875,0,0,0,0,111.63085389137268,1,0,0,-0.39295814027799725,1.0,5.0,1.0
560,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5791,1.413818359375,0,0,0,0,155.7686948776245,1,0,0,-0.31654822816862227,1.0,5.0,1.0
561,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.3534197807312,1,1,1,0.964336595128833,1.0,0.0,1.0406494140625
562,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4683,1.143310546875,0,0,0,0,120.14483165740967,1,0,0,-0.37741248598112226,1.0,5.0,1.0
563,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,13531,3.303466796875,0,0,0,0,488.88585782051086,1,1,0,0.40190269956575275,1.0,5.0,1.0
564,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5204,1.2705078125,0,0,0,0,136.4322648048401,1,0,0,-0.3487931012154973,1.0,5.0,1.0
565,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4693,1.145751953125,0,0,0,0,120.43590521812439,1,0,0,-0.3856666378516175,1.0,5.0,1.3850415512465373
566,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5090,1.24267578125,0,0,0,0,132.80592036247253,1,0,0,-0.35505530824674725,1.0,5.0,1.0
567,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4781,1.167236328125,0,0,0,0,123.13651537895203,1,0,0,-0.37202918519987227,1.0,5.0,1.0
568,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4956,1.2099609375,0,0,0,0,128.55692338943481,1,0,0,-0.36241614809049727,1.0,5.0,1.0
569,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.334625005722,1,1,1,0.9651659515783605,1.0,0.0,1.007080078125
570,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,12206,2.97998046875,0,0,0,0,421.53675508499146,1,1,0,0.25633385190950275,1.0,5.0,1.0
571,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4838,1.18115234375,0,0,0,0,124.88789463043213,1,0,0,-0.36889808168424726,1.0,5.0,1.0
572,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4956,1.2099609375,0,0,0,0,128.57053208351135,1,0,0,-0.36241614809049727,1.0,5.0,1.0
573,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.362188577652,1,1,1,0.9644114252783923,1.0,0.0,1.03759765625
574,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.349155664444,1,1,1,0.9653426409720027,1.0,0.0,1.0
575,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,3533,0.862548828125,0,0,0,0,86.84734201431274,0,0,0,-0.4405838726998723,1.0,5.0,1.0
576,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,6255,1.527099609375,0,0,0,0,171.63975048065186,1,0,0,-0.29105994691862225,1.0,5.0,1.0
577,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5099,1.244873046875,0,0,0,0,133.04713201522827,1,0,0,-0.3545609234811223,1.0,5.0,1.0
578,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4720,1.15234375,0,0,0,0,121.24331998825073,1,0,0,-0.38007806738219857,1.0,5.0,1.1970338983050848
579,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,352,0.0859375,0,0,0,0,7.822327375411987,0,0,0,-0.6441073813030973,1.0,5.0,2.5568181818181817
580,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,471,0.114990234375,0,0,0,0,10.507275581359863,0,0,0,-0.6898998528406095,1.0,5.0,9.129511677282379
581,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5192,1.267578125,0,0,0,0,136.03609895706177,1,0,0,-0.3494522809029973,1.0,5.0,1.0
582,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5136,1.25390625,0,0,0,0,134.247008562088,1,0,0,-0.35252845277799727,1.0,5.0,1.0
583,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.3286912441254,1,1,1,0.9631542973291812,1.0,0.0,1.0894775390625
584,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4937,1.205322265625,0,0,0,0,127.95532155036926,1,0,0,-0.3634598492623723,1.0,5.0,1.0
585,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4817,1.176025390625,0,0,0,0,124.23621344566345,1,0,0,-0.3700516461373723,1.0,5.0,1.0
586,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.357973575592,1,1,1,0.9638899509010638,1.0,0.0,1.0589599609375
587,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.3513195514679,1,1,1,0.9644114252783923,1.0,0.0,1.03759765625
588,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,277,0.067626953125,0,0,0,0,6.145196914672852,0,0,0,-0.7603477351201717,1.0,5.0,32.49097472924188
589,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,648.3492410182953,1,1,1,0.9642618768029644,1.0,0.0,1.043701171875
590,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4771,1.164794921875,0,0,0,0,122.8197853565216,1,0,0,-0.37257850160612227,1.0,5.0,1.0
591,42,8,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5601,1.367431640625,0,0,0,0,149.40471124649048,1,0,0,-0.32698523988737227,1.0,5.0,1.0
