run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
268,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,36,0.017578125,0,0,0,0,48.79306697845459,0,0,0,-0.7768111092545728,1.0,5.0,34.72222222222222
269,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,6578,3.2119140625,0,0,0,0,180.81389832496643,1,1,0,-0.3435300573833479,1.0,5.0,7.145028884159318
270,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,185,0.09033203125,0,0,0,0,3.996032238006592,0,0,0,-0.7263097160385514,1.0,5.0,14.324324324324325
271,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,76,0.037109375,0,0,0,0,1.5973012447357178,0,0,0,-0.757448557916087,1.0,5.0,24.342105263157897
272,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,325,0.15869140625,0,0,0,0,6.891905784606934,0,0,0,-0.7085872589641362,1.0,5.0,11.53846153846154
273,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,12680,6.19140625,0,0,0,0,446.06855297088623,1,1,1,0.24344848288733212,1.0,5.0,6.332807570977918
274,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2083,1.01708984375,0,0,0,0,47.52905058860779,1,0,0,-0.6007138478614955,1.0,5.0,9.00144023043687
275,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,140,0.068359375,0,0,0,0,2.939284563064575,0,0,0,-0.7689417337022828,1.0,5.0,33.214285714285715
276,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,16384,8.0,1,0,0,0,651.9112758636475,1,1,1,0.9001772040291138,1.0,0.0,6.3629150390625
277,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,1359,0.66357421875,0,0,0,0,30.182596683502197,0,0,0,-0.6548308962451349,1.0,5.0,12.325239146431201
278,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,16384,8.0,1,0,0,0,649.7832601070404,1,1,1,0.9040987885852018,1.0,0.0,5.8074951171875
279,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3765,1.83837890625,0,0,0,0,91.52894878387451,1,0,0,-0.4859329051220358,1.0,5.0,5.391766268260292
280,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,18,0.0087890625,0,0,0,0,0.37873053550720215,0,0,0,-0.766991404686916,1.0,5.0,27.77777777777778
281,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,529,0.25830078125,0,0,0,0,11.325552701950073,0,0,0,-0.7075514002037886,1.0,5.0,14.366729678638942
282,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,66,0.0322265625,0,0,0,0,1.3857834339141846,0,0,0,-0.7697559142663383,1.0,5.0,31.06060606060606
283,42,4,15,RANDOM_POLICY,EleutherAI/pythia-6.9b,16384,0,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,8098,3.9541015625,0,0,0,0,237.0210919380188,1,1,0,-0.2435644370650728,1.0,5.0,4.859224499876512
