run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
0,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,662.724289894104,1,1,1,0.9653426409720027,1.0,0.0,1.0
1,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5307,1.295654296875,0,0,0,0,140.51030039787292,1,0,0,-0.3431351422311223,1.0,5.0,1.0
2,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,2166,0.52880859375,0,0,0,0,51.1030752658844,0,0,0,-0.6353219452015869,1.0,5.0,20.89104339796861
3,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4996,1.2197265625,0,0,0,0,130.38222432136536,1,0,0,-0.36021888246549727,1.0,5.0,1.0
4,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4938,1.20556640625,0,0,0,0,128.60923981666565,1,0,0,-0.36340491762174726,1.0,5.0,1.0
5,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5736,1.400390625,0,0,0,0,154.70412468910217,1,0,0,-0.31956946840299727,1.0,5.0,1.0
6,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4952,1.208984375,0,0,0,0,129.10771989822388,1,0,0,-0.3626358746529973,1.0,5.0,1.0
7,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,5771,1.408935546875,0,0,0,0,155.85411620140076,1,0,0,-0.31764686098112227,1.0,5.0,1.0
8,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,651.4832653999329,1,1,1,0.964336595128833,1.0,0.0,1.0406494140625
9,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,meta-llama/Llama-2-7b-hf,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,651.460325717926,1,1,1,0.9650899845030645,1.0,0.0,1.0101318359375
