run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
268,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,9160,2.236328125,0,0,0,0,185.65448212623596,1,1,0,-0.12990167011906872,1.0,5.0,4.612445414847161
269,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,12585,3.072509765625,0,0,0,0,248.5117588043213,1,1,0,0.2979720355032528,1.0,5.0,1.0
270,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,6793,1.658447265625,0,0,0,0,128.78572058677673,1,0,0,-0.3816174868226998,1.0,5.0,21.095245105255408
271,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,326.9050498008728,1,1,1,0.9653426409720027,1.0,0.0,1.0
272,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,327.00386357307434,1,1,1,0.9653426409720027,1.0,0.0,1.0
273,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,99,0.024169921875,0,0,0,0,1.3804004192352295,0,0,0,-0.7864854834483916,1.0,5.0,45.45454545454545
274,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,3149,0.768798828125,0,0,0,0,53.60027027130127,0,0,0,-0.5412830509874763,1.0,5.0,8.828199428389965
275,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,6368,1.5546875,0,0,0,0,120.12828326225281,1,0,0,-0.28485267152799726,1.0,5.0,1.0
276,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,327.24326753616333,1,1,1,0.9653426409720027,1.0,0.0,1.0
277,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,327.055775642395,1,1,1,0.9653426409720027,1.0,0.0,1.0
278,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,3102,0.75732421875,0,0,0,0,52.64020538330078,0,0,0,-0.5563722728785485,1.0,5.0,11.62153449387492
279,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,326.97143507003784,1,1,1,0.9653426409720027,1.0,0.0,1.0
280,42,4,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,6825,1.666259765625,0,0,0,0,129.60583782196045,1,0,0,-0.3838030979068879,1.0,5.0,22.90842490842491
