run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
134,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3044,1.486328125,0,0,0,0,88.7026538848877,1,0,0,-0.48468267820516814,1.0,5.0,1.8232588699080159
135,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2848,1.390625,0,0,0,0,67.33067917823792,1,0,0,-0.4782120465279973,1.0,5.0,1.0
136,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,320,0.15625,0,0,0,0,6.850964069366455,0,0,0,-0.741907097378396,1.0,5.0,23.28125
137,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2714,1.3251953125,0,0,0,0,63.883166551589966,1,0,0,-0.4855728863717472,1.0,5.0,1.0
138,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2770,1.3525390625,0,0,0,0,65.35654711723328,1,0,0,-0.48249671449674725,1.0,5.0,1.0
139,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3053,1.49072265625,0,0,0,0,72.72319293022156,1,0,0,-0.4669510601998723,1.0,5.0,1.0
140,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,371,0.18115234375,0,0,0,0,7.961778402328491,0,0,0,-0.6161946768759197,1.0,5.0,1.0781671159029649
141,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,713,0.34814453125,0,0,0,0,15.520085573196411,0,0,0,-0.6967848888609371,1.0,5.0,14.165497896213184
142,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2993,1.46142578125,0,0,0,0,71.09597635269165,1,0,0,-0.4758288983717722,1.0,5.0,1.2362178416304712
143,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3181,1.55322265625,0,0,0,0,76.1297516822815,1,0,0,-0.4824368348187471,1.0,5.0,2.1376925495127317
144,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2702,1.3193359375,0,0,0,0,63.53184628486633,1,0,0,-0.4906396588803871,1.0,5.0,1.1843079200592155
145,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3092,1.509765625,0,0,0,0,73.7512538433075,1,0,0,-0.4648087262154973,1.0,5.0,1.0
146,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3106,1.5166015625,0,0,0,0,74.15208387374878,1,0,0,-0.46403968324674727,1.0,5.0,1.0
147,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,194,0.0947265625,0,0,0,0,4.134490013122559,0,0,0,-0.7583087671574827,1.0,5.0,28.350515463917525
148,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,382,0.1865234375,0,0,0,0,8.196372747421265,0,0,0,-0.7351954426438982,1.0,5.0,21.727748691099475
149,42,2,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2551,1.24560546875,0,0,0,0,59.63374996185303,1,0,0,-0.49737431888817896,1.0,5.0,1.1172089376715013
