run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
335,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1039,0.253662109375,0,0,0,0,25.039989709854126,0,0,0,-0.7165739411198057,1.0,5.0,31.231953801732438
336,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,3352,0.818359375,0,0,0,0,58.83365201950073,0,0,0,-0.5807978070674886,1.0,5.0,26.07398568019093
337,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1323,0.322998046875,0,0,0,0,19.82739019393921,0,0,0,-0.698547065629924,1.0,5.0,29.705215419501133
338,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1395,0.340576171875,0,0,0,0,20.928661346435547,0,0,0,-0.6669543425723257,1.0,5.0,16.666666666666668
339,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,2433,0.593994140625,0,0,0,0,39.27716302871704,0,0,0,-0.6314784584616747,1.0,5.0,26.181668721742707
340,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,207,0.050537109375,0,0,0,0,3.097763776779175,0,0,0,-0.777557871646104,1.0,5.0,42.7536231884058
341,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,2961,0.722900390625,0,0,0,0,50.661232233047485,0,0,0,-0.6003333567657702,1.0,5.0,25.042215467747383
342,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1443,0.352294921875,0,0,0,0,21.620437622070312,0,0,0,-0.6876387595607075,1.0,5.0,27.165627165627164
343,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1736,0.423828125,0,0,0,0,26.136735200881958,0,0,0,-0.6709683222953079,1.0,5.0,26.84331797235023
344,42,5,15,RANDOM_POLICY,microsoft/Phi-3-mini-4k-instruct,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,7360,1.796875,0,0,0,0,143.69148325920105,1,0,0,-0.35875145396946856,1.0,5.0,25.074728260869566
