run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
804,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,4399,1.073974609375,0,0,0,0,90.86557865142822,1,0,0,-0.489993393248071,1.0,5.0,12.912025460331893
805,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16182,3.95068359375,0,0,0,0,332.02418518066406,1,1,0,0.9431502581595027,1.0,0.0,1.0
806,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,7031,1.716552734375,0,0,0,0,137.451810836792,1,0,0,-0.3644297327779439,1.0,5.0,19.35002133409188
807,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,2408,0.587890625,0,0,0,0,39.00477194786072,0,0,0,-0.6342115815284054,1.0,5.0,26.931063122923586
808,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,2321,0.566650390625,0,0,0,0,37.17396593093872,0,0,0,-0.5492466226131917,1.0,5.0,3.6406721240844466
809,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.6536123752594,1,1,1,0.961080141990278,1.0,0.0,1.177978515625
810,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,12630,3.08349609375,0,0,0,0,256.38544178009033,1,1,0,0.20047635834523642,1.0,5.0,14.517022961203484
811,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.40927505493164,1,1,1,0.9653426409720027,1.0,0.0,1.0
812,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.4450352191925,1,1,1,0.9653426409720027,1.0,0.0,1.0
813,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.3159456253052,1,1,1,0.9653426409720027,1.0,0.0,1.0
814,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,718,0.17529296875,0,0,0,0,10.57895565032959,0,0,0,-0.7339371934552607,1.0,5.0,31.05849582172702
815,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.413556098938,1,1,1,0.9653426409720027,1.0,0.0,1.0
816,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.6605775356293,1,1,1,0.9653426409720027,1.0,0.0,1.0
817,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.4778382778168,1,1,1,0.9653426409720027,1.0,0.0,1.0
818,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.18301248550415,1,1,1,0.9653426409720027,1.0,0.0,1.0
819,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.3362400531769,1,1,1,0.9653426409720027,1.0,0.0,1.0
820,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.37042903900146,1,1,1,0.9653426409720027,1.0,0.0,1.0
821,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.37748551368713,1,1,1,0.9653426409720027,1.0,0.0,1.0
822,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,9146,2.23291015625,0,0,0,0,182.26705741882324,1,1,0,-0.11724676226534723,1.0,5.0,3.2254537502733434
823,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.32339310646057,1,1,1,0.9653426409720027,1.0,0.0,1.0
824,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,205,0.050048828125,0,0,0,0,3.0155951976776123,0,0,0,-0.7716663117535489,1.0,5.0,37.80487804878049
825,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.1537232398987,1,1,1,0.9530700678215941,1.0,0.0,1.556396484375
826,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,3530,0.86181640625,0,0,0,0,62.98278570175171,0,0,0,-0.5181237792846046,1.0,5.0,8.39943342776204
827,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,6848,1.671875,0,0,0,0,133.40006732940674,1,0,0,-0.28589982587775536,1.0,5.0,2.460572429906542
828,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.3444814682007,1,1,1,0.9653426409720027,1.0,0.0,1.0
829,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.3182339668274,1,1,1,0.9653426409720027,1.0,0.0,1.0
830,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.3882203102112,1,1,1,0.9653426409720027,1.0,0.0,1.0
831,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,14472,3.533203125,0,0,0,0,295.5686824321747,1,1,0,0.4523266313406478,1.0,5.0,4.767827529021559
832,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,2888,0.705078125,0,0,0,0,49.16214323043823,0,0,0,-0.5494486930318709,1.0,5.0,7.686980609418282
833,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,7947,1.940185546875,0,0,0,0,156.86495542526245,1,0,0,-0.25455931735974413,1.0,5.0,5.184346294199068
834,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.41064834594727,1,1,1,0.9653426409720027,1.0,0.0,1.0
835,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.2657175064087,1,1,1,0.9653426409720027,1.0,0.0,1.0
836,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.3573188781738,1,1,1,0.9653426409720027,1.0,0.0,1.0
837,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,12745,3.111572265625,0,0,0,0,258.9559795856476,1,1,0,0.2556002745731343,1.0,5.0,5.6335817967830515
838,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,6523,1.592529296875,0,0,0,0,126.4584379196167,1,0,0,-0.34691976196546087,1.0,5.0,7.205273647094895
839,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,16384,4.0,1,0,0,0,336.33024048805237,1,1,1,0.864960129974222,1.0,0.0,13.8916015625
840,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,13102,3.19873046875,0,0,0,0,266.54495334625244,1,1,0,0.344698976257193,1.0,5.0,1.4463440696076935
841,42,12,15,len8000plus_ep62944_env0_len16377_ep62944.pt,microsoft/Phi-3-mini-4k-instruct,16384,64,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,2512,0.61328125,0,0,0,0,41.17023277282715,0,0,0,-0.5468713244124737,1.0,5.0,4.45859872611465
