run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
134,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,728,0.177734375,0,0,0,0,27.305299043655396,0,0,0,-0.6818636437299059,1.0,5.0,10.43956043956044
135,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,187,0.045654296875,0,0,0,0,4.1552653312683105,0,0,0,-0.7582214882176918,1.0,5.0,28.07486631016043
136,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1020,0.2490234375,0,0,0,0,23.24147391319275,0,0,0,-0.6942926691271317,1.0,5.0,19.215686274509803
137,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,363,0.088623046875,0,0,0,0,8.107676029205322,0,0,0,-0.7422980003659654,1.0,5.0,24.65564738292011
138,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,56,0.013671875,0,0,0,0,1.2379858493804932,0,0,0,-0.7770821249169954,1.0,5.0,35.714285714285715
139,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,318,0.07763671875,0,0,0,0,7.092620134353638,0,0,0,-0.7426383714598862,1.0,5.0,23.58490566037736
140,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1039,0.253662109375,0,0,0,0,23.6871817111969,0,0,0,-0.6800750249374548,1.0,5.0,14.53320500481232
141,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,487,0.118896484375,0,0,0,0,10.908811330795288,0,0,0,-0.7276742512877403,1.0,5.0,20.944558521560577
142,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1516,0.3701171875,0,0,0,0,35.06301259994507,0,0,0,-0.6699295378459237,1.0,5.0,20.4155672823219
143,42,2,15,RANDOM_POLICY,meta-llama/Llama-2-7b-hf,16384,0,0.8,0.95,0,0.0,victim,4096,2.9.1+cu128,4.57.3,1049,0.256103515625,0,0,0,0,23.923319101333618,0,0,0,-0.6760463243243832,1.0,5.0,13.489037178265013
