run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
402,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3130,1.5283203125,0,0,0,0,85.9071352481842,1,0,0,-0.4667111697137621,1.0,5.0,1.1661341853035143
403,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2940,1.435546875,0,0,0,0,69.39338040351868,1,0,0,-0.47315833559049725,1.0,5.0,1.0
404,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3013,1.47119140625,0,0,0,0,71.26596260070801,1,0,0,-0.4988418907460145,1.0,5.0,2.6219714570195816
405,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,411,0.20068359375,0,0,0,0,8.783599138259888,0,0,0,-0.6809828937677792,1.0,5.0,6.934306569343066
406,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2779,1.35693359375,0,0,0,0,65.22980237007141,1,0,0,-0.5859912715488673,1.0,5.0,15.00539762504498
407,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3111,1.51904296875,0,0,0,0,73.87872195243835,1,0,0,-0.46376502504362227,1.0,5.0,1.0
408,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,292,0.142578125,0,0,0,0,6.218894958496094,0,0,0,-0.7134561929893808,1.0,5.0,12.328767123287673
409,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3268,1.595703125,0,0,0,0,78.06316804885864,1,0,0,-0.4551407574654973,1.0,5.0,1.0
410,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2655,1.29638671875,0,0,0,0,62.00019979476929,1,0,0,-0.48881385316862225,1.0,5.0,1.0
411,42,6,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,6051,2.95458984375,0,0,0,0,162.47004342079163,1,1,0,-0.30226600160612227,1.0,5.0,1.0
