run,base_seed,chunk_index,num_chunks,ckpt,victim_model,goal,max_steps,temp,top_p,top_k,gate_alpha,reward_mode,context_window,torch_version,transformers_version,gen_len,OGF,stall,tail_len,TP@512,TP@1024,latency_sec,success_ogf1,success_ogf2,success_ogf4,reward,validity,eos_pen,ppl
0,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2867,1.39990234375,0,0,0,0,79.21461820602417,1,0,0,-0.4975345267959449,1.0,5.0,2.005580746424834
1,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,6242,3.0478515625,0,0,0,0,169.08152842521667,1,1,0,-0.2917740582467473,1.0,5.0,1.0
2,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,9660,4.716796875,0,0,0,0,303.31825375556946,1,1,1,-0.023378062152997252,1.0,5.0,1.0
3,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2705,1.32080078125,0,0,0,0,63.46707844734192,1,0,0,-0.48606727113737225,1.0,5.0,1.0
4,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,1050,0.5126953125,0,0,0,0,23.069641828536987,0,0,0,-0.6555090403276391,1.0,5.0,8.619047619047619
5,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2967,1.44873046875,0,0,0,0,70.30825996398926,1,0,0,-0.4716751812936223,1.0,5.0,1.0
6,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3260,1.591796875,0,0,0,0,78.07815647125244,1,0,0,-0.49126227341392015,1.0,5.0,3.0828220858895703
7,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2957,1.44384765625,0,0,0,0,70.00529789924622,1,0,0,-0.5216963398241692,1.0,5.0,4.379438620223199
8,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2716,1.326171875,0,0,0,0,63.78054094314575,1,0,0,-0.4866814867328625,1.0,5.0,1.049337260677467
9,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3521,1.71923828125,0,0,0,0,86.54355645179749,1,0,0,-0.44958756334664385,1.0,5.0,1.3632490769667707
10,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,7451,3.63818359375,0,0,0,0,212.82073044776917,1,1,0,-0.2625492413493873,1.0,5.0,3.207623137833848
11,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,6747,3.29443359375,0,0,0,0,186.98438954353333,1,1,0,-0.3335526004388704,1.0,5.0,7.032755298651252
12,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2647,1.29248046875,0,0,0,0,62.01133179664612,1,0,0,-0.503554700820621,1.0,5.0,1.662259161314696
13,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3245,1.58447265625,0,0,0,0,77.65403366088867,1,0,0,-0.4922604598988215,1.0,5.0,3.0970724191063175
14,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,999,0.48779296875,0,0,0,0,21.904974222183228,0,0,0,-0.6899661504386408,1.0,5.0,17.117117117117118
15,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3000,1.46484375,0,0,0,0,71.15805578231812,1,0,0,-0.529558560576619,1.0,5.0,5.6
16,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2725,1.33056640625,0,0,0,0,64.44707202911377,1,0,0,-0.4962174749446658,1.0,5.0,1.5045871559633026
17,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3174,1.5498046875,0,0,0,0,75.75490880012512,1,0,0,-0.4603043316842472,1.0,5.0,1.0
18,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2699,1.31787109375,0,0,0,0,63.30968236923218,1,0,0,-0.4968187586223475,1.0,5.0,1.463505001852538
19,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,3128,1.52734375,0,0,0,0,74.53872656822205,1,0,0,-0.4822662540064222,1.0,5.0,1.9501278772378516
20,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,1563,0.76318359375,0,0,0,0,35.055052042007446,0,0,0,-0.5884816779793145,1.0,5.0,3.4229046705054382
21,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,295,0.14404296875,0,0,0,0,6.276679277420044,0,0,0,-0.7188575387045979,1.0,5.0,13.898305084745763
22,42,0,15,len8000plus_ep62944_env0_len16377_ep62944.pt,EleutherAI/pythia-6.9b,16384,64,0.8,0.95,0,0.0,victim,2048,2.9.1+cu128,4.57.3,2453,1.19775390625,0,0,0,0,56.9893536567688,1,0,0,-0.5769504926003917,1.0,5.0,8.336730534039951
